n,lstate,i,meas_type,p_error,sim_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,13,"['z', 'z', 'x', 'z']",1.0,m1,100000,76067,2524,4361,0,0.76067,0.03318127440282903,50.39564570598304,10.12065815902315
4,x,13,"['z', 'z', 'x', 'z']",0.5,m1,100000,87241,823,1512,0,0.87241,0.00943363785376139,43.54387518300791,10.027107640984468
4,x,14,"['x', 'x', 'z', 'z']",1.0,m1,100000,43617,10900,19289,0,0.43617,0.2499025609280785,37.65625109701068,17.924171272985404
4,x,14,"['x', 'x', 'z', 'z']",0.5,m1,100000,66084,9466,17658,0,0.66084,0.14324193450759637,17.955583139992086,4.319056353007909
4,x,15,"['z', 'x', 'z', 'z']",1.0,m1,100000,55022,12911,19814,0,0.55022,0.23465159390789136,19.439626534993295,4.135754340997664
4,x,15,"['z', 'x', 'z', 'z']",0.5,m1,100000,74307,9836,17109,0,0.74307,0.132369763279368,57.154909507982666,12.763200277026044
4,x,16,"['x', 'z', 'z', 'z']",1.0,m1,100000,36343,12847,0,0,0.36343,0.35349310733841455,47.6248689009808,-15.72961468397989
4,x,16,"['x', 'z', 'z', 'z']",0.5,m1,100000,60659,13684,0,0,0.60659,0.22558894805387497,17.800928668992128,3.9209034130035434
4,z,2,"['z', 'x', 'x', 'x']",1.0,m1,100000,57068,12876,19869,0,0.57068,0.22562556949603985,19.421296232001623,4.088904759002617
4,z,2,"['z', 'x', 'x', 'x']",0.5,m1,100000,75612,9566,16657,0,0.75612,0.1265143098978998,57.37144698298653,13.063111230003415
4,z,3,"['x', 'z', 'x', 'x']",1.0,m1,100000,30319,6975,12386,0,0.30319,0.23005376166760116,45.550667029980104,5.410031725012232
4,z,3,"['x', 'z', 'x', 'x']",0.5,m1,100000,55242,7142,13372,0,0.55242,0.1292856884254734,19.442462123988662,39.5714610190189
4,z,4,"['z', 'z', 'x', 'x']",1.0,m1,100000,35587,4704,6963,0,0.35587,0.13218310057043303,56.92799841001397,5.862421582976822
4,z,4,"['z', 'z', 'x', 'x']",0.5,m1,100000,45548,2646,4544,0,0.45548,0.058092561693158906,54.591220968985,7.168283283011988
4,z,5,"['x', 'x', 'z', 'x']",1.0,m1,100000,33366,7780,14842,0,0.33366,0.23317149193790088,16.250505731994053,2.057792589010205
4,z,5,"['x', 'x', 'z', 'x']",0.5,m1,100000,57579,7492,14615,0,0.57579,0.13011688289133194,50.45477951300563,10.234528967004735
4,z,6,"['z', 'x', 'z', 'x']",1.0,m1,100000,52673,2626,4619,0,0.52673,0.04985476430049551,56.67801797998254,8.980513114016503
4,z,6,"['z', 'x', 'z', 'x']",0.5,m1,100000,72133,1031,1952,0,0.72133,0.014293042019602686,19.859593175002374,4.774782609980321
4,z,7,"['x', 'z', 'z', 'x']",1.0,m1,100000,35609,1160,2090,0,0.35609,0.032576034148670274,16.726656546001323,2.0651067070139106
4,z,7,"['x', 'z', 'z', 'x']",0.5,m1,100000,58700,514,971,0,0.587,0.008756388415672944,50.85471024501021,-1.0208551000105217
4,z,8,"['z', 'z', 'z', 'x']",1.0,m1,100000,100000,52,99,0,1.0,0.0005199999999999649,1.5981637969962321,0.4769950149930082
4,z,8,"['z', 'z', 'z', 'x']",0.5,m1,100000,100000,3,6,0,1.0,2.999999999997449e-05,0.9775361840147525,2.529082669992931
