n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,prep_rate_SEM,N_samples,prep_rate_SD,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,x,9,0.04,m1,anqi,15000000,1.0,15000000,0.00011953333333333333,0.0,15,0.0,6.949066252222505e-06,1.373143768701518e-05,0.9998804666666667,6.949066252215489e-06,1.3731437687001315e-05,3,-1,8,8,0,1.0,0.0,15000000,1793.0,0,0,0,0,151.56674780498724
4,x,9,0.04,m1,val,15000000,1.0,15000000,0.0010086666666666666,0.0,15,0.0,1.2774295718790596e-05,2.524216049918606e-05,0.9989913333333333,1.2774295718800079e-05,2.52421604992048e-05,3,-1,8,8,0,1.0,0.0,15000000,1790.0,26680,0,0,0,150.4233807711862
4,x,9,0.04,normal,anqi,15000000,1.0,15000000,0.0009998666666666668,0.0,15,0.0,1.6106867327668393e-05,3.182736169368982e-05,0.9990001333333333,1.610686732766843e-05,3.18273616936899e-05,3,-1,16,16,16,1.0,0.0,15000000,14998.0,0,0,0,0,2616.086708995281
4,x,9,0.04,normal,val,15000000,1.0,15000000,0.0009963333333333332,0.0,15,0.0,1.3064216436936088e-05,2.5815047291582992e-05,0.9990036666666666,1.3064216436926064e-05,2.581504729156319e-05,3,-1,16,16,16,1.0,0.0,15000000,1760.0,26370,0,0,0,2588.1546709999675
4,x,9,0.06,m1,anqi,5000000,1.0,5000000,0.0007752,0.0,5,0.0,1.784999450980305e-05,2.0364184245876355e-05,0.9992248,1.7849994509781623e-05,2.036418424585191e-05,3,-1,8,8,0,1.0,0.0,5000000,3876.0,0,0,0,0,81.21216100791935
4,x,9,0.06,m1,val,5000000,1.0,5000000,0.0042807999999999995,0.0,5,0.0,3.0067958760115043e-05,3.4303061087896704e-05,0.9957191999999999,3.0067958760124706e-05,3.430306108790772e-05,3,-1,8,8,0,1.0,0.0,5000000,3877.0,35054,0,0,0,76.86496773490217
4,x,9,0.06,normal,anqi,5000000,1.0,5000000,0.0042826,0.0,5,0.0,5.8605638773073646e-05,6.686030212315819e-05,0.9957174,5.860563877306297e-05,6.6860302123146e-05,3,-1,16,16,16,1.0,0.0,5000000,21413.0,0,0,0,0,1418.0240639249096
4,x,9,0.06,normal,val,5000000,1.0,5000000,0.0042969,0.0,5,0.0,3.657566918048104e-05,4.172738908678553e-05,0.9957031000000001,3.657566918046294e-05,4.172738908676488e-05,3,-1,16,16,16,1.0,0.0,5000000,3898.0,35173,0,0,0,1486.5642674959963
4,x,9,0.08,m1,anqi,5000000,1.0,5000000,0.0026238,0.0,5,0.0,5.593182049602888e-05,6.38098738441003e-05,0.9973762,5.593182049602225e-05,6.380987384409273e-05,3,-1,8,8,0,1.0,0.0,5000000,13119.0,0,0,0,0,102.88319850002881
4,x,9,0.08,m1,val,5000000,1.0,5000000,0.0112705,0.0,5,0.0,9.69828716836125e-05,0.0001106430070090291,0.9887295,9.698287168362287e-05,0.00011064300700904094,3,-1,8,8,0,1.0,0.0,5000000,13120.0,86465,0,0,0,92.91276038181968
4,x,9,0.08,normal,anqi,5000000,1.0,5000000,0.0112588,0.0,5,0.0,0.00013629739096549139,0.00015549501599729817,0.9887412,0.00013629739096548073,0.00015549501599728603,3,-1,16,16,16,1.0,0.0,5000000,56294.0,0,0,0,0,1665.6437415510882
