n,N,i,lstate,sim_type,p_error,prob_threshold,count_accept,total_data,prep_rate,ler_clean,ler_all,total_params,model_mem_mb,train_time_sec,latency_us,train_pooled_loss,test_bce_loss
5,32,25,z,m1,0.01,0.75,4435,85812,0.051682748333566404,0.0,0.00450958286358516,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.833646833896637
5,32,25,z,m1,0.01,0.7999999999999999,4685,90451,0.051796000044222835,0.0,0.004482390608324449,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.833646833896637
5,32,25,z,m1,0.01,0.85,4897,94435,0.051855773812675386,0.00010210332856851133,0.004492546457014468,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.833646833896637
5,32,25,z,m1,0.01,0.9,5028,97465,0.05158774944851998,0.0,0.004375497215592716,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.833646833896637
5,32,25,z,m1,0.01,0.95,5107,99384,0.0513865410931337,0.0,0.004307812805952604,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.833646833896637
5,32,25,z,m1,0.01,1.0,5126,100000,0.05126,0.0,0.0042918454935622075,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.833646833896637
5,32,25,z,m1,0.0075,0.05,60,836,0.07177033492822966,0.0,0.0,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.831066906452179
5,32,25,z,m1,0.0075,0.1,291,3294,0.0883424408014572,0.0,0.0,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.831066906452179
5,32,25,z,m1,0.0075,0.15,668,6873,0.09719191037392697,0.0,0.0014970059880239361,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.831066906452179
5,32,25,z,m1,0.0075,0.2,1081,11217,0.0963715788535259,-0.00046253469010175765,0.0018501387604070718,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.831066906452179
5,32,25,z,m1,0.0075,0.25,1610,16446,0.0978961449592606,0.00031055900621118014,0.00248447204968949,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.831066906452179
5,32,25,z,m1,0.0075,0.3,2268,22475,0.10091212458286986,0.0002204585537918871,0.002645502645502673,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.831066906452179
