n,lstate,i,p_error,sim_type,N_samples,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,prep_rate_SEM,prep_rate_SD,LER,LER_SEM,LER_SD,detect_normal,decoding_normal
4,x,13.0,0.5,m1,243,0.0,24300000.0,22232604.0,1515.0,88577.0,0.0,0.914921975308642,0.003129347397355769,0.02488862152080746,0.0020698564546389893,0.00011735381959519813,0.0009333494908216313,0.0,8238.7973353563
4,x,13.0,0.5,normal,244,0.0,24400000.0,22168839.0,3357.0,150156.0,0.0,0.9085589754098361,0.0036135532754661853,0.028798727855695105,0.0035620936068567624,0.0001592351749451365,0.0012690474219471345,0.0,14371.618073793536
4,x,13.0,0.8,m1,243,0.0,24300000.0,21104785.0,5590.0,201428.0,0.0,0.868509670781893,0.004660211224838551,0.03706403241775941,0.005072243139575454,0.00028205088529717996,0.002243233761678814,0.0,9486.807011778525
4,x,13.0,0.8,normal,244,0.0,24400000.0,20963963.0,11908.0,335580.0,0.0,0.8591788114754099,0.005279820347098044,0.042078280770171284,0.008659162804645853,0.00037361326135293237,0.002977564136118539,0.0,14399.64297704841
4,x,13.0,1.0,m1,243,0.0,24300000.0,20397370.0,9988.0,292770.0,0.0,0.8393979423868313,0.0055547230151099984,0.04417834814147159,0.0077333576577739045,0.00042095216035669715,0.0033479565120628206,0.0,9983.321928079065
4,x,13.0,1.0,normal,244,0.0,24400000.0,20210694.0,21730.0,480290.0,0.0,0.8283071311475411,0.006215559302432844,0.049535785742249705,0.013119898377154647,0.0005582031088977465,0.004448679235059909,0.0,12488.397156096442
4,x,14.0,0.1,m1,243,0.0,24300000.0,22725464.0,17916.0,616041.0,0.0,0.9352042798353909,0.0008614255014108707,0.006851170723679649,0.01434304683829781,0.0002411991803713042,0.0019183281205732748,0.0,13759.10001274335
4,x,14.0,0.1,normal,244,0.0,24400000.0,22567714.0,23699.0,620417.0,0.0,0.9249063114754099,0.001766622811550605,0.014079352287104505,0.014852215078688894,0.0005779357859801967,0.004605941617496622,0.0,12754.672039425961
4,x,14.0,0.3,m1,243,0.0,24300000.0,19879698.0,55127.0,1558167.0,0.0,0.8180945679012346,0.002221724103637112,0.017670026148519948,0.04196846543897902,0.0006779504838724588,0.005391939871299506,0.0,12117.63673133144
4,x,14.0,0.3,normal,244,0.0,24400000.0,19338636.0,69708.0,1532045.0,0.0,0.7925670491803278,0.0034015576662244098,0.027109198632864276,0.04351727665929099,0.0015324876416074544,0.012213378679791402,0.0,12406.712684949249
4,x,14.0,0.5,m1,244,0.0,24400000.0,17477571.0,92585.0,2203514.0,0.0,0.716293893442623,0.003211455900782843,0.025594155518650727,0.06835175104683766,0.0010630984047153259,0.008472514256004851,0.0,11415.806747760653
4,x,14.0,0.5,normal,244,0.0,24400000.0,16597566.0,109765.0,2112057.0,0.0,0.6802281147540984,0.003984145774687973,0.03175221759747103,0.07069013531579071,0.0020538854439611045,0.016368732778618993,0.0,11494.846931814274
4,x,14.0,0.8,m1,243,0.0,24300000.0,14270133.0,139309.0,2731584.0,0.0,0.5872482716049383,0.004113007448125512,0.03271195961661398,0.10551566563015742,0.0015764679162734814,0.012538113646628152,0.0,10572.25603876062
4,x,14.0,0.8,normal,244,0.0,24400000.0,13216242.0,158078.0,2552464.0,0.0,0.5416492622950819,0.004341644726127893,0.03460135644402266,0.10902496717763101,0.0023717488317265135,0.01890199035135101,0.0,11149.537914657121
4,x,14.0,1.0,m1,243,0.0,24300000.0,12509823.0,164819.0,2895123.0,0.0,0.5148075308641975,0.004478948469982948,0.03562239634206132,0.1289608855640656,0.0018630944403801573,0.014817738811396853,0.0,10577.069267169078
4,x,14.0,1.0,normal,244,0.0,24400000.0,11366546.0,181437.0,2653905.0,0.0,0.46584204918032784,0.004438603179969408,0.03537408066105542,0.13326055093107264,0.0025779790067312347,0.02054557112430284,0.0,9268.079786800954
4,x,15.0,0.1,m1,243,0.0,24300000.0,23414815.0,4857.0,600895.0,0.0,0.9635726337448559,0.0033501903280093227,0.02664505039196016,0.013316847465765174,0.0012966937191460205,0.010312987056503676,0.0,14110.736268514884
4,x,15.0,0.1,normal,243,0.0,24300000.0,23478570.0,6437.0,709658.0,0.0,0.9661962962962962,0.0019536190977845255,0.01553770807346787,0.015466425804018484,0.0006806611280102805,0.005413498422478849,0.0,14507.156020576367
4,x,15.0,0.3,m1,243,0.0,24300000.0,21797480.0,31441.0,1540218.0,0.0,0.8970156378600822,0.006907222207154333,0.054935172560017405,0.03806145487201423,0.002764530814550402,0.021987127790316134,0.0,13399.445378193137
4,x,15.0,0.3,normal,244,0.0,24400000.0,22037400.0,45564.0,1871655.0,0.0,0.9031721311475409,0.0035169634441093527,0.028028941428092473,0.04489140191061241,0.0016763639320370712,0.013360021282545041,0.0,13700.17047400566
4,x,15.0,0.5,m1,243,0.0,24300000.0,20335153.0,73773.0,2256038.0,0.0,0.8368375720164609,0.00816014745064555,0.06490005603874778,0.06091949828229159,0.0031841095537314605,0.025324161079262848,0.0,13383.26265057997
4,x,15.0,0.5,normal,244,0.0,24400000.0,20618920.0,109506.0,2750812.0,0.0,0.8450377049180328,0.003986723271248862,0.031772759323674425,0.07248910089039041,0.002068711118144852,0.01648688810207686,0.0,14362.9296432923
4,x,15.0,0.8,m1,243,0.0,24300000.0,18355380.0,154295.0,3026453.0,0.0,0.7553654320987654,0.008433533744141365,0.06707437774989534,0.09273599979383199,0.0031585393326178718,0.025120793579688588,0.0,13152.571178021113
4,x,15.0,0.8,normal,244,0.0,24400000.0,18668070.0,228878.0,3653328.0,0.0,0.7650848360655738,0.0044548328749584405,0.03550342552843109,0.1106598748446365,0.0023968893726543238,0.019102351475466874,0.0,14436.19699139765
4,x,15.0,1.0,m1,243,0.0,24300000.0,17157799.0,214486.0,3374395.0,0.0,0.7060822633744855,0.008209584091137444,0.06529324020088416,0.11267570282792216,0.0031991575042093763,0.02544384186140457,0.0,12621.376120450557
4,x,15.0,1.0,normal,244,0.0,24400000.0,17468004.0,314403.0,4037663.0,0.0,0.7159018032786885,0.004751247650232,0.03786574532691503,0.13417680150778358,0.0026200159796939968,0.020880590771709485,0.0,13919.458131072286
4,z,2.0,0.1,m1,243,0.0,24300000.0,23485483.0,4454.0,575593.0,0.0,0.9664807818930041,0.0005569526980599803,0.004429608843914329,0.012444923512206689,0.00025016259214666293,0.001989616774367531,0.0,12995.766556681978
4,z,2.0,0.1,normal,243,0.0,24300000.0,23330277.0,5039.0,565485.0,0.0,0.9600937037037037,0.0015348298695271728,0.01220695399742774,0.012384331938466667,0.0005615502024057457,0.004466174150054104,0.0,14848.45412250777
4,z,2.0,0.3,m1,243,0.0,24300000.0,21943567.0,31290.0,1540733.0,0.0,0.9030274485596708,0.0015482217298284887,0.012313463406635746,0.03654236426239209,0.0007277156964766422,0.005787737264217472,0.0,13823.552072666673
4,z,2.0,0.3,normal,243,0.0,24300000.0,21526913.0,31482.0,1485076.0,0.0,0.8858811934156379,0.0033400393658994817,0.026564316800593034,0.03624491919143129,0.0014828554497677553,0.011793586129338451,0.0,14422.71112674821
4,z,2.0,0.5,m1,243,0.0,24300000.0,20501890.0,75535.0,2292081.0,0.0,0.8436991769547325,0.002420030634657121,0.019247216395864082,0.05960905898097033,0.0011618920388282105,0.009240869590531768,0.0,14362.686177085969
4,z,2.0,0.5,normal,243,0.0,24300000.0,19867954.0,72183.0,2169671.0,0.0,0.8176112757201647,0.00428881443364092,0.03411020435189149,0.05872890283908667,0.0020091054049829926,0.015979007016696987,0.0,13945.766026781348
4,z,2.0,0.8,m1,243,0.0,24300000.0,18524337.0,160339.0,3088606.0,0.0,0.7623183950617284,0.0034564769378443,0.027490379103993767,0.09209285340223781,0.0017392552883611157,0.013832809561718775,0.0,13798.4631613979
4,z,2.0,0.8,normal,243,0.0,24300000.0,17635805.0,148545.0,2873376.0,0.0,0.7257532921810699,0.005106256860746936,0.04061156473152942,0.09053275183728325,0.002364234804264447,0.018803455723509253,0.0,13619.820875138685
4,z,2.0,1.0,m1,243,0.0,24300000.0,17313038.0,224370.0,3455862.0,0.0,0.7124706995884774,0.00405153880620208,0.032223081403372766,0.112868582734973,0.002058208086323525,0.016369535103343415,0.0,13347.282371876674
4,z,2.0,1.0,normal,243,0.0,24300000.0,16294476.0,203351.0,3172370.0,0.0,0.6705545679012346,0.0055434773274490095,0.04408890787537264,0.11058352206563918,0.002598001321679174,0.020662669686487153,0.0,13157.346079073526
4,z,3.0,0.1,m1,243,0.0,24300000.0,22728694.0,17384.0,598217.0,0.0,0.9353372016460905,0.0008283660034871773,0.006588238799858735,0.01392610029529424,0.0002697018767608814,0.002145018459703438,0.0,12301.02687583858
4,z,3.0,0.1,normal,243,0.0,24300000.0,22510270.0,23082.0,611711.0,0.0,0.9263485596707819,0.0007609991397400864,0.006052450291282825,0.014614049372781903,0.0002782453431971901,0.002212967164532017,0.0,13473.962779279973
4,z,3.0,0.3,m1,243,0.0,24300000.0,19893174.0,53824.0,1516568.0,0.0,0.8186491358024691,0.0021482752804977156,0.017085866025610675,0.04083355163013954,0.0007527810120984594,0.005987089101708613,0.0,12722.684397746983
4,z,3.0,0.3,normal,243,0.0,24300000.0,19319455.0,66916.0,1518737.0,0.0,0.7950393004115226,0.0019502193719818175,0.015510669052856215,0.042780049973589085,0.000777320421460587,0.006182258251824137,0.0,12160.811781076918
4,z,3.0,0.5,m1,243,0.0,24300000.0,17414597.0,88821.0,2140189.0,0.0,0.7166500823045268,0.0031016917086901987,0.024668667683570893,0.06657989117128287,0.0011892530895644586,0.009458480085538332,0.0,12114.794276195928
4,z,3.0,0.5,normal,243,0.0,24300000.0,16588449.0,106293.0,2101557.0,0.0,0.6826522222222222,0.002856082146738692,0.022715262499324613,0.0697825254051387,0.0012446837798705756,0.009899336691242051,0.0,11858.906631351245
4,z,3.0,0.8,m1,243,0.0,24300000.0,14273079.0,134290.0,2665785.0,0.0,0.5873695061728396,0.00405554756912009,0.032254964275538804,0.10286910852379501,0.0017511283652569601,0.013927239639184068,0.0,11694.746246411814
4,z,3.0,0.8,normal,243,0.0,24300000.0,13226476.0,151192.0,2547532.0,0.0,0.5442994238683128,0.0036045281645975496,0.028667874115083442,0.10780214415321995,0.001812979306526598,0.014419158391722203,0.0,11021.553618422273
4,z,3.0,1.0,m1,243,0.0,24300000.0,12516453.0,158261.0,2823723.0,0.0,0.5150803703703704,0.004390012296746898,0.03491506076242853,0.12554786298654594,0.0020828565706523835,0.016565571758794608,0.0,10806.436961600237
4,z,3.0,1.0,normal,243,0.0,24300000.0,11382097.0,172593.0,2648787.0,0.0,0.4683990534979424,0.0038165488811863074,0.030354137319420178,0.13163858259497677,0.00214447109969415,0.017055610255255274,0.0,10075.755246362532
4,z,4.0,0.1,m1,243,0.0,24300000.0,23841261.0,8.0,4062.0,0.0,0.9811218518518519,0.0007888495823809084,0.006273953064244396,8.563640024672612e-05,5.801267483714272e-06,4.613918891368029e-05,0.0,7538.262590423663
4,z,4.0,0.1,normal,243,0.0,24300000.0,23596093.0,14.0,3673.0,0.0,0.9710326337448559,0.0011850344084825915,0.00942492767238909,7.848861543597636e-05,6.583670004337506e-06,5.236186659694793e-05,0.0,14944.29962398464
4,z,4.0,0.3,m1,243,0.0,24300000.0,22959149.0,371.0,33070.0,0.0,0.9448209465020576,0.002207042036082569,0.017553255341029316,0.0007387174503779304,4.363229552631771e-05,0.0003470204971030523,0.0,8746.947853275837
4,z,4.0,0.3,normal,243,0.0,24300000.0,22271219.0,305.0,29267.0,0.0,0.9165110699588477,0.003234697899149444,0.025726505089881793,0.000672747442148899,5.154672523677786e-05,0.00040996628758419853,0.0,14856.484241016093
4,z,4.0,0.5,m1,243,0.0,24300000.0,22121068.0,1439.0,84739.0,0.0,0.9103320164609053,0.0034805474093129018,0.027681818652928358,0.001990932729094401,0.00011436833274001164,0.0009096050345631577,0.0,9468.916899643751
4,z,4.0,0.5,normal,243,0.0,24300000.0,21070886.0,1302.0,74224.0,0.0,0.8671146502057613,0.004864247969805643,0.038686796744313384,0.0018327854050469898,0.00013270417815956724,0.0010554354135415222,0.0,14781.73121623564
4,z,4.0,0.8,m1,243,0.0,24300000.0,20945192.0,5308.0,193746.0,0.0,0.8619420576131688,0.005042539822774885,0.0401048043623057,0.004917794130765259,0.00028207416482643527,0.002243418910631375,0.0,10282.422801023757
4,z,4.0,0.8,normal,243,0.0,24300000.0,19426219.0,4574.0,166758.0,0.0,0.7994328806584362,0.006769139795355975,0.05383696247032473,0.004566441575128349,0.00032034250896858407,0.002547778322560759,0.0,13944.75359777006
4,z,4.0,1.0,m1,243,0.0,24300000.0,20213856.0,9557.0,280906.0,0.0,0.831845925925926,0.005966714953711982,0.047455041370913886,0.007493800760864313,0.00042293498465989304,0.0033637264977365747,0.0,10187.70437339443
4,z,4.0,1.0,normal,243,0.0,24300000.0,18452998.0,8063.0,238506.0,0.0,0.7593826337448559,0.007713430421862892,0.061347183939707,0.006976934551545584,0.00047283146609152844,0.00376056791030116,0.0,12828.40762511664
4,z,5.0,0.1,m1,243,0.0,24300000.0,22680029.0,16549.0,574055.0,0.0,0.9333345267489711,0.0007246785873882058,0.005763582241133947,0.013385660340182817,0.0002540134304715054,0.0020202436257314316,0.0,12061.817389822594
4,z,5.0,0.1,normal,243,0.0,24300000.0,22475749.0,18670.0,595998.0,0.0,0.9249279423868312,0.0007858868854059128,0.00625038986261526,0.014093327628914612,0.000391228552981342,0.0031115559082745053,0.0,14102.205968447903
4,z,5.0,0.3,m1,243,0.0,24300000.0,19770413.0,46490.0,1466726.0,0.0,0.8135972427983539,0.0018974404470335918,0.015090902718053805,0.03945099283829068,0.0007248082906174465,0.005764613809116884,0.0,13109.089938932651
4,z,5.0,0.3,normal,243,0.0,24300000.0,19242151.0,51105.0,1491404.0,0.0,0.7918580658436214,0.002036450647986472,0.016196491788149078,0.04144823083128186,0.001130955931818322,0.0089948256200391,0.0,12844.91187225614
4,z,5.0,0.5,m1,243,0.0,24300000.0,17244621.0,71566.0,2082313.0,0.0,0.7096551851851852,0.0027514046060236447,0.021882731187912164,0.06454292173808557,0.0011458002018502932,0.009112886471605332,0.0,12518.954676039895
4,z,5.0,0.5,normal,243,0.0,24300000.0,16485372.0,77825.0,2082044.0,0.0,0.6784103703703704,0.0029098133243064036,0.02314260237967157,0.06796922819496104,0.0017839658443061415,0.01418840578150598,0.0,11944.777332754253
4,z,5.0,0.8,m1,243,0.0,24300000.0,14080170.0,100993.0,2625363.0,0.0,0.5794308641975309,0.003536456132726346,0.02812647719672714,0.10045214706328644,0.0017124260663538146,0.013619428857230146,0.0,11652.883305287163
4,z,5.0,0.8,normal,243,0.0,24300000.0,13108149.0,105611.0,2545950.0,0.0,0.53943,0.00364610875129399,0.028998576767583856,0.10540952619595219,0.0026357630173075805,0.02096299957356632,0.0,10991.813299904432
4,z,5.0,1.0,m1,243,0.0,24300000.0,12324211.0,114420.0,2814115.0,0.0,0.5071691769547325,0.003866802948412572,0.030753822717127247,0.1235136052307792,0.002071944895682472,0.01647878799400273,0.0,11042.726906956028
4,z,5.0,1.0,normal,243,0.0,24300000.0,11262270.0,117874.0,2672268.0,0.0,0.4634679012345679,0.0038439111490750177,0.030571757494798756,0.12945750657289729,0.003120959130517523,0.024821907164092362,0.0,9761.932668310765
4,z,6.0,0.1,m1,243,0.0,24300000.0,23451808.0,127.0,15360.0,0.0,0.9650949794238683,0.0006263193713018547,0.0049813024263952455,0.00033292124594418973,1.332309301597482e-05,0.00010596248273403578,0.0,11251.81434386142
4,z,6.0,0.1,normal,243,0.0,24300000.0,23222472.0,224.0,23057.0,0.0,0.9556572839506172,0.0048020519278041745,0.03819213330401436,0.0005172078477891609,3.914712591864641e-05,0.00031134862222067773,0.0,14441.344819567486
4,z,6.0,0.3,m1,243,0.0,24300000.0,21853047.0,1324.0,62431.0,0.0,0.8993023456790123,0.001730850035242658,0.013765960108114282,0.0014895043894346037,5.090040215994407e-05,0.00040482588979612544,0.0,13895.555840888672
4,z,6.0,0.3,normal,243,0.0,24300000.0,21337631.0,2118.0,84055.0,0.0,0.8780918106995884,0.006702422117097952,0.05330633712514445,0.0021778910383088534,0.0002502946609811212,0.001990667156705492,0.0,14457.925064973737
4,z,6.0,0.5,m1,243,0.0,24300000.0,20379085.0,3735.0,125387.0,0.0,0.8386454732510288,0.0026508835873673333,0.02108325792063064,0.003262145298628602,0.00010846514803883846,0.000862655268001904,0.0,14048.095373176795
4,z,6.0,0.5,normal,243,0.0,24300000.0,19704530.0,5677.0,155530.0,0.0,0.8108860082304526,0.00641654562685996,0.05103267720063678,0.004425877728470129,0.000458498969373347,0.0036465773426293028,0.0,13833.456471945392
4,z,6.0,0.8,m1,243,0.0,24300000.0,18384926.0,9595.0,239497.0,0.0,0.7565813168724279,0.0037453629754366302,0.02978797484499607,0.007043956162944356,0.00023132025706915847,0.0018397581339658603,0.0,13234.400085285335
4,z,6.0,0.8,normal,243,0.0,24300000.0,17502815.0,13811.0,275949.0,0.0,0.7202804526748972,0.006552481429915126,0.052113814678765864,0.008991281577254685,0.0007680123332642775,0.006108228284938391,0.0,12903.041699059628
4,z,6.0,1.0,m1,243,0.0,24300000.0,17183748.0,14771.0,322866.0,0.0,0.7071501234567901,0.00434685097505794,0.03457178605896735,0.010271390564287898,0.00033393724353167147,0.002655901250524086,0.0,13260.672879300168
4,z,6.0,1.0,normal,243,0.0,24300000.0,16205238.0,20865.0,360301.0,0.0,0.6668822222222223,0.006677062674900583,0.05310464601237044,0.012798947506847059,0.0009577015567121593,0.007616882547152755,0.0,12599.799575228855
4,z,7.0,0.1,m1,243,0.0,24300000.0,22730858.0,146.0,20639.0,0.0,0.935426255144033,0.0008122188428530549,0.006459815675600324,0.00046018500001553824,2.5366642527553333e-05,0.00020174837912063164,0.0,10716.249339593167
4,z,7.0,0.1,normal,243,0.0,24300000.0,22511949.0,183.0,21329.0,0.0,0.9264176543209877,0.0008105044186541303,0.00644618035500626,0.0004817814152534376,2.2154889802415883e-05,0.0001762043637575843,0.0,13238.56886274874
4,z,7.0,0.3,m1,243,0.0,24300000.0,19933877.0,1330.0,70953.0,0.0,0.8203241563786009,0.0020675697539928777,0.016443991203558748,0.0018444256468744394,8.11204287025772e-05,0.0006451746614294344,0.0,12921.708069008746
4,z,7.0,0.3,normal,243,0.0,24300000.0,19391717.0,1416.0,72951.0,0.0,0.7980130452674897,0.0020280342332004474,0.01612955356251504,0.0019538147695745984,7.324826908137635e-05,0.0005825650574177464,0.0,12366.679477828991
4,z,7.0,0.5,m1,243,0.0,24300000.0,17517221.0,3578.0,127292.0,0.0,0.72087329218107,0.0029770615445731475,0.02367744728170486,0.0038326643062484658,0.00015269371174461168,0.0012144180615517837,0.0,11797.528326678788
4,z,7.0,0.5,normal,243,0.0,24300000.0,16782505.0,3768.0,130290.0,0.0,0.6906380658436214,0.002828871849227072,0.02249885098911404,0.004106348568520279,0.0001392392860650904,0.0011074110514638694,0.0,11441.04835908016
4,z,7.0,0.8,m1,243,0.0,24300000.0,14500410.0,8609.0,215245.0,0.0,0.5967246913580246,0.0038597230378458387,0.030697514103182538,0.008003538641283971,0.0002982057575943436,0.002371718219064666,0.0,11423.275145981694
4,z,7.0,0.8,normal,243,0.0,24300000.0,13642385.0,9130.0,217984.0,0.0,0.5614150205761317,0.0035140258652355057,0.027948082673108023,0.008664308734659612,0.00027473971728694,0.0021850858891749006,0.0,10803.794045070681
4,z,7.0,1.0,m1,243,0.0,24300000.0,12830248.0,12609.0,269970.0,0.0,0.5279937448559671,0.004161688203409417,0.03309913200106447,0.011484644929339892,0.0004154429162782614,0.0033041398712993822,0.0,10727.648342533823
4,z,7.0,1.0,normal,243,0.0,24300000.0,11949159.0,13440.0,272543.0,0.0,0.49173493827160497,0.003754431080601954,0.02986009615615549,0.012537208919263316,0.00038620618241312773,0.003071611515934061,0.0,10373.035639727488
4,z,8.0,0.1,m1,243,0.0,24300000.0,24300000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,184.83264027914265
4,z,8.0,0.1,normal,243,0.0,24300000.0,24300000.0,0.0,1.0,0.0,1.0,0.0,0.0,2.05761316872428e-08,4.0329218106995885e-08,3.207501495497921e-07,0.0,7706.977899828111
4,z,8.0,0.3,m1,243,0.0,24300000.0,24300000.0,0.0,2.0,0.0,1.0,0.0,0.0,4.11522633744856e-08,5.691616611423428e-08,4.526710323147728e-07,0.0,290.1432547401055
4,z,8.0,0.3,normal,243,0.0,24300000.0,24300000.0,0.0,5.0,0.0,1.0,0.0,0.0,1.02880658436214e-07,8.943048783612017e-08,7.112670092349364e-07,0.0,7658.500347023219
4,z,8.0,0.5,m1,243,0.0,24300000.0,24300000.0,0.0,9.0,0.0,1.0,0.0,0.0,1.851851851851852e-07,1.1897105218702725e-07,9.462118179391513e-07,0.0,369.63309830307844
4,z,8.0,0.5,normal,243,0.0,24300000.0,24300000.0,0.0,36.0,0.0,1.0,0.0,0.0,7.407407407407408e-07,2.639730639730639e-07,2.099455524325911e-06,0.0,8250.673727927671
4,z,8.0,0.8,m1,243,0.0,24300000.0,24300000.0,0.0,77.0,0.0,1.0,0.0,0.0,1.5843621399176956e-06,4.0934611994598154e-07,3.2556502544125586e-06,0.0,431.2384037237498
4,z,8.0,0.8,normal,243,0.0,24300000.0,24300000.0,2.0,244.0,0.0,1.0,0.0,0.0,5.102880658436214e-06,6.773122004275467e-07,5.386863415071975e-06,0.0,8892.313832999556
4,z,8.0,1.0,m1,243,0.0,24300000.0,24300000.0,1.0,150.0,0.0,1.0,0.0,0.0,3.1275720164609054e-06,6.220392333846388e-07,4.94726122893393e-06,0.0,474.61323566007195
4,z,8.0,1.0,normal,243,0.0,24300000.0,24300000.0,11.0,558.0,0.0,1.0,0.0,0.0,1.1934156378600823e-05,1.1456328289743034e-06,9.111555305827163e-06,0.0,9041.64749763807
4,z,9.0,0.1,m1,243,0.0,24300000.0,22727837.0,27586.0,529728.0,0.0,0.9353019341563786,0.0006982943464206954,0.005553740601912613,0.012867496583522448,0.0002598997970518027,0.00206705963282401,0.0,9646.024248605536
4,z,9.0,0.1,normal,243,0.0,24300000.0,22500649.0,24607.0,537277.0,0.0,0.925952633744856,0.0007035092318505202,0.0055952161216477996,0.013033658987631116,0.0002664500658225078,0.0021191558495723965,0.0,13004.57181976136
4,z,9.0,0.3,m1,243,0.0,24300000.0,19923094.0,75262.0,1386479.0,0.0,0.8198804115226338,0.0018094660477056097,0.014391216409577906,0.03857574898886762,0.0007439466922144539,0.00591682715374702,0.0,12016.67810471193
4,z,9.0,0.3,normal,243,0.0,24300000.0,19340923.0,65733.0,1383823.0,0.0,0.7959227572016461,0.0017470027111365222,0.013894427096857797,0.03918239851391911,0.00077298879627859,0.006147807560981753,0.0,12178.851273326203
4,z,9.0,0.5,m1,243,0.0,24300000.0,17506339.0,112607.0,2014731.0,0.0,0.7204254732510288,0.002591612599786366,0.020611858299638203,0.06398591796278191,0.001173972308296445,0.009336947531548576,0.0,11672.911888492177
4,z,9.0,0.5,normal,243,0.0,24300000.0,16670592.0,98628.0,1975640.0,0.0,0.6860325925925925,0.0024713372574788643,0.019655273078225458,0.06520585883311937,0.0012238989648542544,0.00973402893577894,0.0,11458.048201885918
4,z,9.0,0.8,m1,243,0.0,24300000.0,14481235.0,152086.0,2634211.0,0.0,0.5959355967078189,0.003344963070052119,0.026603476469870713,0.10150539339171462,0.001739854676350857,0.013837576670935667,0.0,10868.533740896528
4,z,9.0,0.8,normal,243,0.0,24300000.0,13405616.0,133225.0,2515962.0,0.0,0.5516714403292181,0.003135670874601956,0.024938913997765683,0.1038725437868574,0.001791737018840816,0.014250212221381935,0.0,10680.317712379328
4,z,9.0,1.0,m1,243,0.0,24300000.0,12802417.0,169867.0,2883495.0,0.0,0.5268484362139918,0.0036455961760670573,0.028994500105838074,0.12597121287789984,0.0020373420670151544,0.01620358150622898,0.0,10315.349384060595
4,z,9.0,1.0,normal,243,0.0,24300000.0,11629600.0,147714.0,2701922.0,0.0,0.47858436213991773,0.0033329776957614454,0.026508153258150004,0.1290290989804773,0.0021484788444894867,0.017087485029991824,0.0,9828.015335084609
4,z,10.0,0.1,m1,243,0.0,24300000.0,23406775.0,235.0,22855.0,0.0,0.9632417695473251,0.002934570706353682,0.023339505130750407,0.0004983844856193082,1.7599954351132973e-05,0.00013997762057321286,0.0,6463.906662005524
4,z,10.0,0.1,normal,243,0.0,24300000.0,23252745.0,177.0,19503.0,0.0,0.9569030864197531,0.00397091486885338,0.031581855483909606,0.0004286680783527521,2.2392021216085812e-05,0.00017809033973152438,0.0,13671.280818793282
4,z,10.0,0.3,m1,243,0.0,24300000.0,21771520.0,1893.0,78349.0,0.0,0.8959473251028807,0.005101286542283582,0.04057203432490955,0.0018923715392565436,5.9728654870624364e-05,0.0004750395837413312,0.0,8512.867888051958
4,z,10.0,0.3,normal,243,0.0,24300000.0,21404141.0,1536.0,67820.0,0.0,0.8808288477366256,0.0064185256488255675,0.05104842489849433,0.0016826496828976174,9.442457487062719e-05,0.0007509864543016121,0.0,13531.407354915922
4,z,10.0,0.5,m1,243,0.0,24300000.0,20281974.0,4921.0,142092.0,0.0,0.8346491358024691,0.005515314222147135,0.043864918404180886,0.003761840541293627,0.00011923257014756954,0.0009482917473028039,0.0,8742.499044670054
4,z,10.0,0.5,normal,243,0.0,24300000.0,19758723.0,3921.0,124693.0,0.0,0.8131161728395062,0.006935255581631382,0.05515813024375041,0.003429644094860457,0.00020998479208200307,0.0016700708971047684,0.0,13333.79612883681
4,z,10.0,0.8,m1,243,0.0,24300000.0,18274032.0,11746.0,249379.0,0.0,0.7520177777777778,0.005667576673117841,0.04507590652178091,0.0074967365473268726,0.00023751204352188786,0.001889003235257542,0.0,9273.762641897629
4,z,10.0,0.8,normal,243,0.0,24300000.0,17570996.0,9401.0,218273.0,0.0,0.7230862551440329,0.006904531736883843,0.05491377445754665,0.006902497460271957,0.0004166842015855304,0.0033140121789370903,0.0,13144.459336761385
4,z,10.0,1.0,m1,243,0.0,24300000.0,17064988.0,17501.0,324846.0,0.0,0.7022628806584362,0.005755156024385313,0.04577245089668022,0.010591938601012797,0.00034222184766126375,0.002721791147186044,0.0,10156.37909768967
4,z,10.0,1.0,normal,243,0.0,24300000.0,16276075.0,14085.0,283677.0,0.0,0.6697973251028807,0.006868646323320062,0.05462836719433858,0.009793795692463539,0.0005586296536276025,0.004442946165448214,0.0,13444.32271260905
4,z,11.0,0.1,m1,243,0.0,24300000.0,22606912.0,96.0,13642.0,0.0,0.9303255967078189,0.004723810351365089,0.03756985500252915,0.0003080399899583193,1.685912788750723e-05,0.0001340856095164158,0.0,8467.263639803947
4,z,11.0,0.1,normal,243,0.0,24300000.0,22491008.0,100.0,13104.0,0.0,0.9255558847736626,0.0008927201030147941,0.007100065907264138,0.00029568245189464103,1.557857879785933e-05,0.0001239010254533004,0.0,12145.11213464479
4,z,11.0,0.3,m1,243,0.0,24300000.0,19693529.0,798.0,46017.0,0.0,0.81043329218107,0.007274752698131879,0.05785825080151465,0.0012320041895789266,8.681128529119916e-05,0.0006904357199757262,0.0,11353.133211866749
4,z,11.0,0.3,normal,243,0.0,24300000.0,19288882.0,741.0,43568.0,0.0,0.7937811522633745,0.002236066864209193,0.017784098347644828,0.0011674516409350905,4.864958171191465e-05,0.00038692445185106565,0.0,11514.84005170755
4,z,11.0,0.5,m1,243,0.0,24300000.0,17214499.0,2015.0,81535.0,0.0,0.708415596707819,0.007164624778699249,0.05698237102289092,0.002544825529281594,0.0002105318809753621,0.0016744220562047633,0.0,10994.44539193093
