n,lstate,i,p_error,sim_type,comp_type,decoder_type,shots,prep_rate,count_accept,LER,prep_rate_SEM,N_samples,prep_rate_SD,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,x,13,0.3,normal,na,val,3700000,0.9470970000000001,3511935,0.003121007748954609,0.002082674457703449,28,0.005622692527540445,0.00024848487206075134,0.0006708460979943366,0.9441435,0.0022374619155310443,0.006040579384156481,2,0,32,16,32,1.0,0.0,3511935,443.0,21086,0,0,0,2151.2766964331386
4,x,13,0.5,m1,na,val,3700000,0.9000424285714285,3318246,0.0040655389003064904,0.004819155734862605,28,0.013010497554833855,0.0003035518664481016,0.0008195130088073146,0.8963816607142857,0.004764654500270813,0.01286335805189929,2,0,24,8,16,1.0,0.0,3318246,644.0,26838,0,0,0,1210.851558679773
4,x,13,0.5,normal,na,val,3700000,0.9142169285714286,3373222,0.008012540093745813,0.0033579034814333504,28,0.009065487284112899,0.0006588692456063871,0.00177877976569718,0.9069008035714285,0.0037148108597825453,0.010029046635333315,2,0,32,16,32,1.0,0.0,3373222,1862.0,52900,0,0,0,2271.4680658350117
4,x,13,0.7,m1,na,val,3700000,0.8627079999999999,3190765,0.0072196038157579644,0.007622497274148415,28,0.020578808323126977,0.0005307900865402519,0.0014329985381264887,0.8564718928571429,0.0074527107412963095,0.020120427770173335,2,0,24,8,16,1.0,0.0,3190765,1399.0,42800,0,0,0,1315.3694247266976
4,x,13,0.7,normal,na,val,3700000,0.8793430000000001,3272155,0.013747979173237961,0.004714055406032133,28,0.012726753337694529,0.0009508234047736767,0.002566981907929442,0.8672615714285714,0.004918144248832673,0.013277741422810022,2,0,32,16,32,1.0,0.0,3272155,4015.0,84628,0,0,0,2251.345895895036
4,x,13,0.9,m1,na,val,3700000,0.8260550357142857,3030435,0.012464514664121103,0.007972974289668491,28,0.02152500732650478,0.0013365869913990608,0.0036084456988223893,0.8157629642857144,0.008021759456320223,0.021656714896534705,2,0,24,8,16,1.0,0.0,3030435,2914.0,66879,0,0,0,1384.6883153623785
4,x,13,0.9,normal,na,val,3700000,0.8511932857142857,3177908,0.024380992884105408,0.006075483484138891,28,0.016402263666848712,0.0018897158378323427,0.0051017532198820836,0.8304521428571429,0.006359464392774203,0.017168940055970337,2,0,32,16,32,1.0,0.0,3177908,9674.0,146495,0,0,0,2302.176126377948
4,x,13,1.0,m1,na,val,3700000,0.8177297142857143,2992059,0.014890783569333302,0.009186142818355796,28,0.02480025449519533,0.0010721703633482002,0.002894587902564387,0.8055510714285715,0.009075315807075157,0.024501049688667655,2,0,24,8,16,1.0,0.0,2992059,3970.0,80676,0,0,0,1388.9488229872659
4,x,13,1.0,normal,na,val,3800000,0.8353723793103449,3145333,0.028216551114723404,0.0060253972075584765,29,0.0165549780567094,0.0018652897817418755,0.005124945350889769,0.8118538965517241,0.006964498818882411,0.01913519078508948,2,0,32,16,32,1.0,0.0,3145333,11330.0,159397,0,0,0,2621.4524974530796
4,z,4,0.1,m1,na,val,2600000,0.97764,2541864,0.00018132475444420797,0.0010817096674033346,26,0.0028141115827201857,2.1034595103418393e-05,5.4722352496353885e-05,0.9774626923076923,0.0010765100873343261,0.002800584664233266,2,0,24,24,16,1.0,0.0,2541864,4.0,914,0,0,0,793.7888552729273
