n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,prep_rate_SEM,N_samples,prep_rate_SD,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
6,x,19,0.005,m1,val,2000000,0.0426995,85399,0.0,0.0002620044057082367,20,0.0005978159811918889,0.0,0.0,0.0426995,0.0002620044057082367,0.0005978159811918889,1,3,288,224,256,1.0,0.0,85399,0.0,0,0,0,0,2578.546135240933
6,x,19,0.005,normal,anqi,2000000,0.024182500000000003,48365,0.0,0.0002099068302090743,20,0.0004789448380499965,0.0,0.0,0.024182500000000003,0.0002099068302090743,0.0004789448380499965,1,3,320,256,320,1.0,0.0,48365,0.0,0,0,0,0,2411.673378537176
6,x,19,0.005,normal,val,2000000,0.024182500000000003,48365,0.0,0.0002099068302090743,20,0.0004789448380499965,0.0,0.0,0.024182500000000003,0.0002099068302090743,0.0004789448380499965,1,3,320,256,320,1.0,0.0,48365,0.0,0,0,0,0,2408.3791454330785
6,x,20,0.005,m1,anqi,2000000,0.021956,43912,0.0,0.00018527416362046616,20,0.0004227404329895724,0.0,0.0,0.021956,0.00018527416362046616,0.0004227404329895724,0,4,352,224,320,1.0,0.0,43912,0.0,0,0,0,0,1988.8926026781555
6,x,20,0.005,m1,val,2000000,0.021956,43912,2.272516033088577e-05,0.00018527416362046616,20,0.0004227404329895724,3.065772183620091e-05,6.995178577655603e-05,0.0219555,0.00018524865275453025,0.00042268222479528917,0,4,352,224,320,1.0,0.0,43912,0.0,2,0,0,0,1997.8364717870718
6,x,20,0.005,normal,anqi,2000000,0.012218999999999999,24438,4.132231404958677e-05,0.00015636031775492483,20,0.0003567676525341625,8.099173553719009e-05,0.00018479900640494133,0.0122185,0.00015644030783589467,0.0003569501660633199,0,4,384,256,384,1.0,0.0,24438,1.0,0,0,0,0,1914.4563013507286
6,x,20,0.005,normal,val,2000000,0.012218999999999999,24438,4.026900016204829e-05,0.00015636031775492483,20,0.0003567676525341625,5.434209610978978e-05,0.00012399247034828247,0.0122185,0.0001562285276867125,0.0003564669468695889,0,4,384,256,384,1.0,0.0,24438,0.0,2,0,0,0,1889.7773191800807
6,x,21,0.005,m1,anqi,2000000,0.089612,179224,0.0,0.00034465566719019163,20,0.0007864015312936862,0.0,0.0,0.089612,0.00034465566719019163,0.0007864015312936862,2,2,224,160,192,1.0,0.0,179224,0.0,0,0,0,0,2934.6087991431123
6,x,21,0.005,m1,val,2000000,0.089612,179224,0.0,0.00034465566719019163,20,0.0007864015312936862,0.0,0.0,0.089612,0.00034465566719019163,0.0007864015312936862,2,2,224,160,192,1.0,0.0,179224,0.0,0,0,0,0,2953.307316330145
6,x,21,0.005,normal,anqi,2000000,0.0498085,99617,0.0,0.00028029145173513487,20,0.000639541571012105,0.0,0.0,0.0498085,0.00028029145173513487,0.000639541571012105,2,2,256,192,256,1.0,0.0,99617,0.0,0,0,0,0,2822.9897109157173
6,x,21,0.005,normal,val,2000000,0.0498085,99617,0.0,0.00028029145173513487,20,0.000639541571012105,0.0,0.0,0.0498085,0.00028029145173513487,0.000639541571012105,2,2,256,192,256,1.0,0.0,99617,0.0,0,0,0,0,2844.6980534920003
6,x,22,0.005,m1,anqi,15000000,0.021843454545454544,327975,0.0,0.00011215403159876504,33,0.00032871217376577113,0.0,0.0,0.021843454545454544,0.00011215403159876504,0.00032871217376577113,0,4,352,224,320,1.0,0.0,327975,0.0,0,0,0,0,14736.328345413902
6,x,22,0.005,m1,val,15000000,0.021843454545454544,327975,1.799228630634444e-05,0.00011215403159876504,33,0.00032871217376577113,9.682609561755834e-06,2.8378753678303325e-05,0.02184306060606061,0.00011213220293724793,0.00032864819615680425,0,4,352,224,320,1.0,0.0,327975,0.0,26,0,0,0,14708.092369947
6,x,22,0.005,normal,anqi,15000000,0.01198309090909091,180414,1.0043527023213551e-05,8.400885366563983e-05,33,0.0002462214911969969,9.370838764330703e-06,2.746498486342078e-05,0.011982969696969697,8.399374462857895e-05,0.0002461772081307086,0,4,384,256,384,1.0,0.0,180414,4.0,0,0,0,0,13526.784062328283
6,x,22,0.005,normal,val,15000000,0.01198309090909091,180414,3.9200499553212196e-05,8.400885366563983e-05,33,0.0002462214911969969,3.486692350781489e-05,0.00010219144203198579,0.011982621212121212,8.401010486550604e-05,0.00024622515833782075,0,4,384,256,384,1.0,0.0,180414,0.0,13,0,0,0,13584.635397050995
6,x,23,0.005,m1,anqi,15000000,0.04759678787878788,714308,0.0,0.000182724269655206,33,0.0005355464357536931,0.0,0.0,0.04759678787878788,0.000182724269655206,0.0005355464357536931,1,3,288,160,256,1.0,0.0,714308,0.0,0,0,0,0,19401.770604367368
6,x,23,0.005,m1,val,15000000,0.04759678787878788,714308,9.17522101718572e-05,0.000182724269655206,33,0.0005355464357536931,1.9677918256137057e-05,5.767399702848657e-05,0.047592409090909095,0.00018234541666590733,0.0005344360557889715,1,3,288,160,256,1.0,0.0,714308,0.0,136,0,0,0,19376.483467670972
6,x,23,0.005,normal,anqi,15000000,0.026253151515151514,392918,9.489505981691587e-05,0.000132517327638065,33,0.00038839494406564784,5.547280887916552e-05,0.0001625852172376517,0.026250636363636365,0.00013194257109835358,0.000386710390520301,1,3,320,192,320,1.0,0.0,392918,38.0,0,0,0,0,18541.960036437027
6,x,23,0.005,normal,val,15000000,0.026253151515151514,392918,0.00010151449509288943,0.000132517327638065,33,0.00038839494406564784,3.878801902912105e-05,0.00011368377818770154,0.02625048484848485,0.00013246502106651568,0.00038824163877121376,1,3,320,192,320,1.0,0.0,392918,5.0,67,0,0,0,18521.781627001823
6,x,24,0.005,m1,anqi,2000000,0.025819,51638,0.00026875605019556156,0.0002152287808967841,20,0.000491087943673079,0.0001455260561923211,0.0003320470960647798,0.025812,0.00021373320033704578,0.0004876754744920565,0,4,352,160,320,1.0,0.0,51638,14.0,0,0,0,0,2085.185616698698
6,x,24,0.005,m1,val,2000000,0.025819,51638,0.010544901038489355,0.0002152287808967841,20,0.000491087943673079,0.0006438959747318403,0.0014691787448355936,0.02554675,0.00021375551862374265,0.0004877263981718479,0,4,352,160,320,1.0,0.0,51638,15.0,1059,0,0,0,2087.557977924822
6,x,24,0.005,normal,anqi,2000000,0.014366499999999999,28733,0.011030648301020993,0.00023961698784342886,20,0.0005467345646751507,0.0012877179893764114,0.0029381887347908245,0.014208000000000002,0.00023735898568246898,0.0005415824765881632,0,4,384,192,384,1.0,0.0,28733,317.0,0,0,0,0,1973.921696636011
6,x,24,0.005,normal,val,2000000,0.014366499999999999,28733,0.011392746747633662,0.00023961698784342886,20,0.0005467345646751507,0.0009702388815215697,0.002213796013771015,0.014202999999999999,0.00023942315123514775,0.0005462922872949012,0,4,384,192,384,1.0,0.0,28733,20.0,614,0,0,0,1903.8202320836717
6,x,25,0.005,m1,anqi,2000000,0.198635,397270,0.0,0.00047085861415749433,20,0.0010743590500484717,0.0,0.0,0.198635,0.00047085861415749433,0.0010743590500484717,3,1,160,96,128,1.0,0.0,397270,0.0,0,0,0,0,3401.154767466127
6,x,25,0.005,m1,val,2000000,0.198635,397270,0.0,0.00047085861415749433,20,0.0010743590500484717,0.0,0.0,0.198635,0.00047085861415749433,0.0010743590500484717,3,1,160,96,128,1.0,0.0,397270,0.0,0,0,0,0,3407.9372342600254
