n,lstate,i,p_error,sim_type,shots,prep_rate,prep_rate_SEM,prep_rate_SD,LER,N_samples,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,x,11,0.0005,normal,7900000,0.94469,0.0001528110511220221,0.0006929664956565733,6.364535893753481e-05,79,4.5257068906158395e-06,2.0523144244682855e-05,0.9446298734177215,0.00015242021673493258,0.000691194142586459,0,2,64,0,64,7463051,4.0,942,0,0,0.0,4533.358524010851
4,x,11,0.0005,normal,7900000,0.94469,0.0001528110511220221,0.0006929664956565733,6.364535893753481e-05,79,4.5257068906158395e-06,2.0523144244682855e-05,0.9446298734177215,0.00015242021673493258,0.000691194142586459,0,2,64,2,64,7463051,4.0,942,0,0,0.0,4533.358524010851
4,x,11,0.0005,normal,5000000,0.944733,0.0,,2.8050253352005276e-05,1,0.0,,0.9447065,0.0,,1,1,48,32,48,4723665,2.0,261,0,0,661.1102833249606,187.14686899399385
4,x,11,0.001,m1,7900000,0.9200662025316456,0.00021977280179739952,0.0009966241785782917,0.00022886281445063013,79,7.95626329590459e-06,3.608000765783271e-05,0.9198556329113924,0.00021970046429939318,0.0009962961429936272,0,2,56,-8,48,7268523,5.0,3317,0,0,0.0,4399.535092191203
4,x,11,0.001,m1,7900000,0.9200662025316456,0.00021977280179739952,0.0009966241785782917,0.00022886281445063013,79,7.95626329590459e-06,3.608000765783271e-05,0.9198556329113924,0.00021970046429939318,0.0009962961429936272,0,2,56,-6,48,7268523,5.0,3317,0,0,0.0,4399.535092191203
4,x,11,0.001,m1,5000000,0.9202154,0.0,,8.345872064301466e-05,1,0.0,,0.9201386,0.0,,1,1,40,24,32,4601077,1.0,766,0,0,460.9403368006461,38.379225444514304
4,x,11,0.001,normal,8000000,0.89295375,0.00021650995760127528,0.0009880224142898957,0.0002649905096862747,80,8.47388918315654e-06,3.866978009660855e-05,0.8927171250000001,0.00021643711045465588,0.0009876899833270224,0,2,64,0,64,7143630,24.0,3738,0,0,0.0,3891.218251535931
4,x,11,0.001,normal,8000000,0.89295375,0.00021650995760127528,0.0009880224142898957,0.0002649905096862747,80,8.47388918315654e-06,3.866978009660855e-05,0.8927171250000001,0.00021643711045465588,0.0009876899833270224,0,2,64,2,64,7143630,24.0,3738,0,0,0.0,3891.218251535931
4,x,11,0.001,normal,5000000,0.8930696,0.0,,0.00011331703598465338,1,0.0,,0.8929684,0.0,,1,1,48,32,48,4465348,5.0,1002,0,0,637.7289385288022,167.96671154210344
4,x,11,0.005,m1,7900000,0.6662084810126583,0.0003457963872114196,0.0015681150603777752,0.005694525692129493,79,4.662538815518596e-05,0.00021143648709494707,0.662414746835443,0.00034589889102953295,0.00156857989398181,0,2,56,-8,48,5263047,1202.0,57537,0,0,0.0,4298.293965823963
4,x,11,0.005,m1,7900000,0.6662084810126583,0.0003457963872114196,0.0015681150603777752,0.005694525692129493,79,4.662538815518596e-05,0.00021143648709494707,0.662414746835443,0.00034589889102953295,0.00156857989398181,0,2,56,-6,48,5263047,1202.0,57537,0,0,0.0,4298.293965823963
4,x,11,0.005,m1,5000000,0.6665916,0.0,,0.002219349898798605,1,0.0,,0.6651122,0.0,,1,1,40,24,32,3332958,233.0,14328,0,0,349.75326924258843,78.12217856850475
4,x,11,0.005,normal,8000000,0.578754875,0.00037443718169761386,0.0017087081460802139,0.006502805540449049,80,5.9746043430205694e-05,0.000272645335707336,0.5749913125,0.00037120383630205643,0.0016939530846532703,0,2,64,0,64,4630039,1678.0,56861,0,0,0.0,2876.792917412051
4,x,11,0.005,normal,8000000,0.578754875,0.00037443718169761386,0.0017087081460802139,0.006502805540449049,80,5.9746043430205694e-05,0.000272645335707336,0.5749913125,0.00037120383630205643,0.0016939530846532703,0,2,64,2,64,4630039,1678.0,56861,0,0,0.0,2876.792917412051
4,x,11,0.005,normal,5000000,0.578776,0.0,,0.0029707520698854135,1,0.0,,0.5770566,0.0,,1,1,48,32,48,2893880,417.0,16360,0,0,614.7932765320875,116.49987831851467
4,x,11,0.01,m1,7900000,0.45584240506329116,0.00037461797193527596,0.0016988149830516367,0.021535093214889108,79,0.00011080719576553933,0.0005024877034702359,0.44602563291139236,0.000360216522238505,0.001633507388767917,0,2,56,-8,48,3601155,6246.0,142613,0,0,0.0,4096.103286538928
4,x,11,0.01,m1,7900000,0.45584240506329116,0.00037461797193527596,0.0016988149830516367,0.021535093214889108,79,0.00011080719576553933,0.0005024877034702359,0.44602563291139236,0.000360216522238505,0.001633507388767917,0,2,56,-6,48,3601155,6246.0,142613,0,0,0.0,4096.103286538928
4,x,11,0.01,m1,5000000,0.455922,0.0,,0.00907677190396603,1,0.0,,0.4517837,0.0,,1,1,40,24,32,2279610,1200.0,38983,0,0,1089.3915140838362,-144.53382093692198
4,x,11,0.01,normal,8100000,0.35135283950617285,0.0003689282238866067,0.001694058170907888,0.025613986623501755,81,0.00013195972742514666,0.0006059375238909795,0.3423532098765432,0.0003586824754716726,0.001647011366961762,0,2,64,0,64,2845958,7960.0,129874,0,0,0.0,3498.089677424883
4,x,11,0.01,normal,8100000,0.35135283950617285,0.0003689282238866067,0.001694058170907888,0.025613986623501755,81,0.00013195972742514666,0.0006059375238909795,0.3423532098765432,0.0003586824754716726,0.001647011366961762,0,2,64,2,64,2845958,7960.0,129874,0,0,0.0,3498.089677424883
4,x,11,0.01,normal,5000000,0.3515544,0.0,,0.012786641270881548,1,0.0,,0.3470592,0.0,,1,1,48,32,48,1757772,2121.0,40710,0,0,1214.8438976872712,-556.6461654822342
4,x,12,0.0,m2,100,1.0,0.0,,0.0,1,0.0,,1.0,0.0,,0,2,56,24,48,100,0.0,0,0,0,0.0,0.0265701079988502
4,x,12,0.0001,m1,7900000,0.988546075949367,8.34060997302717e-05,0.0003782294030574837,0.0019222701265259234,79,2.1388574842227295e-05,9.699276097297004e-05,0.9866458227848102,8.556592902298025e-05,0.00038802378196656884,0,2,56,-8,48,7809514,9.0,30006,0,0,0.0,4701.442367276002
4,x,12,0.0001,m1,7900000,0.988546075949367,8.34060997302717e-05,0.0003782294030574837,0.0019222701265259234,79,2.1388574842227295e-05,9.699276097297004e-05,0.9866458227848102,8.556592902298025e-05,0.00038802378196656884,0,2,56,-6,48,7809514,9.0,30006,0,0,0.0,4701.442367276002
4,x,12,0.0001,m1,5000000,0.9886564,0.0,,0.0011214209506963187,1,0.0,,0.9875477,0.0,,0,2,56,24,48,4943282,4.0,11079,0,0,631.9795110598207,23.241801163181663
4,x,12,0.0001,normal,7900000,0.985616582278481,8.060112663427565e-05,0.000365509430500059,0.0019125696196179863,79,2.3580591108336965e-05,0.00010693310114598072,0.9837315189873417,8.200605506315984e-05,0.0003718804902032919,0,2,64,0,64,7786371,18.0,29748,0,0,0.0,4482.064360117001
4,x,12,0.0001,normal,7900000,0.985616582278481,8.060112663427565e-05,0.000365509430500059,0.0019125696196179863,79,2.3580591108336965e-05,0.00010693310114598072,0.9837315189873417,8.200605506315984e-05,0.0003718804902032919,0,2,64,2,64,7786371,18.0,29748,0,0,0.0,4482.064360117001
4,x,12,0.0001,normal,5000000,0.9857344,0.0,,0.001137020276455808,1,0.0,,0.9846136,0.0,,0,2,64,32,64,4928672,7.0,11194,0,0,632.2692192872055,172.8038485138677
4,x,12,0.0005,m1,7900000,0.9444062025316456,0.0001581095098154225,0.0007169939094213992,0.009577502478671422,79,4.6883985373649705e-05,0.00021260917196917298,0.9353611392405063,0.00015970790200267647,0.000724242287235395,0,2,56,-8,48,7460809,240.0,142432,0,0,0.0,4273.737470254113
4,x,12,0.0005,m1,7900000,0.9444062025316456,0.0001581095098154225,0.0007169939094213992,0.009577502478671422,79,4.6883985373649705e-05,0.00021260917196917298,0.9353611392405063,0.00015970790200267647,0.000724242287235395,0,2,56,-6,48,7460809,240.0,142432,0,0,0.0,4273.737470254113
4,x,12,0.0005,m1,5000000,0.9444168,0.0,,0.0056739778453750505,1,0.0,,0.9390582,0.0,,0,2,56,24,48,4722084,67.0,53452,0,0,837.3164439941756,-250.5273379422724
4,x,12,0.0005,normal,7900000,0.930253417721519,0.00018040331943025047,0.0008180917227679352,0.009571887669334271,79,5.103006934464172e-05,0.00023141080482871017,0.9213491772151899,0.00019461427719611425,0.0008825354755634751,0,2,64,0,64,7349002,401.0,139885,0,0,0.0,4048.2462257420702
4,x,12,0.0005,normal,7900000,0.930253417721519,0.00018040331943025047,0.0008180917227679352,0.009571887669334271,79,5.103006934464172e-05,0.00023141080482871017,0.9213491772151899,0.00019461427719611425,0.0008825354755634751,0,2,64,2,64,7349002,401.0,139885,0,0,0.0,4048.2462257420702
4,x,12,0.0005,normal,5000000,0.9301832,0.0,,0.005634911488403575,1,0.0,,0.9249417,0.0,,0,2,64,32,64,4650916,166.0,52083,0,0,608.5646672379225,169.124005951453
4,x,12,0.001,m1,7900000,0.892217088607595,0.0002518537446412992,0.0011421046158677662,0.01907426906447354,79,7.122013387175372e-05,0.00032296856953030115,0.8751987341772152,0.0002608567432271972,0.001182931351464847,0,2,56,-8,48,7048515,816.0,267258,0,0,0.0,4279.919261726041
4,x,12,0.001,m1,7900000,0.892217088607595,0.0002518537446412992,0.0011421046158677662,0.01907426906447354,79,7.122013387175372e-05,0.00032296856953030115,0.8751987341772152,0.0002608567432271972,0.001182931351464847,0,2,56,-6,48,7048515,816.0,267258,0,0,0.0,4279.919261726041
4,x,12,0.001,m1,5000000,0.8921246,0.0,,0.011213568149561171,1,0.0,,0.8821207,0.0,,0,2,56,24,48,4460623,260.0,99519,0,0,1037.3437872165814,-494.89439646014944
4,x,12,0.001,normal,8000000,0.8655652500000001,0.00025109447109893546,0.0011458455227583186,0.019213646947244402,80,7.043014083476983e-05,0.00032140118892128397,0.848934625,0.0002601700176777039,0.0011872609086421794,0,2,64,0,64,6924522,1581.0,262928,0,0,0.0,4125.6247034739645
4,x,12,0.001,normal,8000000,0.8655652500000001,0.00025109447109893546,0.0011458455227583186,0.019213646947244402,80,7.043014083476983e-05,0.00032140118892128397,0.848934625,0.0002601700176777039,0.0011872609086421794,0,2,64,2,64,6924522,1581.0,262928,0,0,0.0,4125.6247034739645
4,x,12,0.001,normal,5000000,0.8658022,0.0,,0.01154882720325728,1,0.0,,0.8558032,0.0,,0,2,64,32,64,4329011,728.0,98534,0,0,607.5525918500498,194.4448081259616
4,x,12,0.005,m1,7900000,0.5704582278481013,0.0003840880684837043,0.0017417599112522389,0.09199136707866415,79,0.00016595990585326908,0.0007525938309710443,0.517981075949367,0.00036706900194407015,0.0016645819662494334,0,2,56,-8,48,4506620,11746.0,805647,0,0,0.0,3857.129206889964
4,x,12,0.005,m1,7900000,0.5704582278481013,0.0003840880684837043,0.0017417599112522389,0.09199136707866415,79,0.00016595990585326908,0.0007525938309710443,0.517981075949367,0.00036706900194407015,0.0016645819662494334,0,2,56,-6,48,4506620,11746.0,805647,0,0,0.0,3857.129206889964
4,x,12,0.005,m1,5000000,0.570986,0.0,,0.05796009008977453,1,0.0,,0.5378916,0.0,,0,2,56,24,48,2854930,4071.0,322802,0,0,521.8880401537754,124.66804807120934
4,x,12,0.005,normal,8000000,0.495745125,0.0003726365993693534,0.0017004913614167949,0.09681302053084953,80,0.00022403165193020128,0.0010223469445459225,0.44775093750000006,0.0003777659128850775,0.001723898491414892,0,2,64,0,64,3965961,20023.0,727861,0,0,0.0,2763.2195361491467
4,x,12,0.005,normal,8000000,0.495745125,0.0003726365993693534,0.0017004913614167949,0.09681302053084953,80,0.00022403165193020128,0.0010223469445459225,0.44775093750000006,0.0003777659128850775,0.001723898491414892,0,2,64,2,64,3965961,20023.0,727861,0,0,0.0,2763.2195361491467
4,x,12,0.005,normal,5000000,0.4958084,0.0,,0.0627732406308566,1,0.0,,0.4646849,0.0,,0,2,64,32,64,2479042,9586.0,292063,0,0,620.3556373212487,20.320699772797525
4,x,12,0.01,m1,7900000,0.3338559493670886,0.00034687974886605415,0.0015730278813015795,0.1749200814545021,79,0.00028298445687301843,0.0012832759539621666,0.2754573417721519,0.0002780286754875518,0.0012608025108786253,0,2,56,-8,48,2637462,23759.0,875180,0,0,0.0,3006.5535443410627
4,x,12,0.01,m1,7900000,0.3338559493670886,0.00034687974886605415,0.0015730278813015795,0.1749200814545021,79,0.00028298445687301843,0.0012832759539621666,0.2754573417721519,0.0002780286754875518,0.0012608025108786253,0,2,56,-6,48,2637462,23759.0,875180,0,0,0.0,3006.5535443410627
4,x,12,0.01,m1,5000000,0.3339642,0.0,,0.11817643927103563,1,0.0,,0.2944975,0.0,,0,2,56,24,48,1669821,9118.0,376431,0,0,568.850165608339,0.0344125428237021
4,x,12,0.01,normal,8100000,0.2577327160493827,0.00035074039280187544,0.0016105426200086117,0.1896022991431075,81,0.00033812462559324635,0.001552613076703682,0.20886611111111109,0.0003011234072315139,0.0013827095230018497,0,2,64,0,64,2087635,34521.0,722597,0,0,0.0,2041.8024873819522
4,x,12,0.01,normal,8100000,0.2577327160493827,0.00035074039280187544,0.0016105426200086117,0.1896022991431075,81,0.00033812462559324635,0.001552613076703682,0.20886611111111109,0.0003011234072315139,0.0013827095230018497,0,2,64,2,64,2087635,34521.0,722597,0,0,0.0,2041.8024873819522
4,x,12,0.01,normal,5000000,0.257926,0.0,,0.13505462807161744,1,0.0,,0.2230919,0.0,,0,2,64,32,64,1289630,18124.0,312093,0,0,505.6629730039276,38.32715524500236
4,x,13,0.0,m2,100,1.0,0.0,,0.0,1,0.0,,1.0,0.0,,2,0,24,8,16,100,0.0,0,0,0,0.0,0.0292569440007355
4,x,13,0.0001,m1,7900000,0.9963175949367089,4.14648402708748e-05,0.0001880344703114653,3.874986545638763e-06,79,1.09161803853967e-06,4.950261916321065e-06,0.9963137341772152,4.142896855455849e-05,0.00018787179950090297,0,2,56,-8,48,7870909,0.0,61,0,0,0.0,2452.559155502051
4,x,13,0.0001,m1,7900000,0.9963175949367089,4.14648402708748e-05,0.0001880344703114653,3.874986545638763e-06,79,1.09161803853967e-06,4.950261916321065e-06,0.9963137341772152,4.142896855455849e-05,0.00018787179950090297,0,2,56,-6,48,7870909,0.0,61,0,0,0.0,2452.559155502051
4,x,13,0.0001,m1,5000000,0.996342,0.0,,1.9069757171734203e-06,1,0.0,,0.9963401,0.0,,2,0,24,8,16,4981710,0.0,19,0,0,12.016652720980346,2.990720490925014
4,x,13,0.0001,normal,7900000,0.9950681012658229,4.6494132405810016e-05,0.00021084126943227163,8.077764121952183e-06,79,1.456840123981806e-06,6.60646849841655e-06,0.9950600632911393,4.646435177389448e-05,0.00021070622042903907,0,2,64,0,64,7861038,2.0,123,0,0,0.0,4553.802883818091
4,x,13,0.0001,normal,7900000,0.9950681012658229,4.6494132405810016e-05,0.00021084126943227163,8.077764121952183e-06,79,1.456840123981806e-06,6.60646849841655e-06,0.9950600632911393,4.646435177389448e-05,0.00021070622042903907,0,2,64,2,64,7861038,2.0,123,0,0,0.0,4553.802883818091
4,x,13,0.0001,normal,5000000,0.9951076,0.0,,4.823598975628364e-06,1,0.0,,0.9951028,0.0,,2,0,32,16,32,4975538,0.0,48,0,0,562.4780085347593,168.0068725971505
4,x,13,0.0005,m1,7900000,0.9818079746835444,0.0001022712018548521,0.00046377873743798576,9.443944577128662e-05,79,4.837785243289093e-06,2.1938354995700942e-05,0.9817152531645569,0.00010231605467987189,0.0004639821357180581,0,2,56,-8,48,7756283,6.0,1453,0,0,0.0,2615.0692409980256
4,x,13,0.0005,m1,7900000,0.9818079746835444,0.0001022712018548521,0.00046377873743798576,9.443944577128662e-05,79,4.837785243289093e-06,2.1938354995700942e-05,0.9817152531645569,0.00010231605467987189,0.0004639821357180581,0,2,56,-6,48,7756283,6.0,1453,0,0,0.0,2615.0692409980256
4,x,13,0.0005,m1,5000000,0.9818282,0.0,,4.5221760792774136e-05,1,0.0,,0.9817838,0.0,,2,0,24,8,16,4909141,1.0,442,0,0,25.497798681724817,4.8351983721368015
4,x,13,0.0005,normal,7900000,0.9758050632911393,0.00011228285538968941,0.0005091795145075975,0.0001888734038606802,79,7.150293454130831e-06,3.2425101204680536e-05,0.9756207594936709,0.00011240474594096648,0.0005097322629348344,0,2,64,0,64,7708860,12.0,2888,0,0,0.0,4380.1103220710065
4,x,13,0.0005,normal,7900000,0.9758050632911393,0.00011228285538968941,0.0005091795145075975,0.0001888734038606802,79,7.150293454130831e-06,3.2425101204680536e-05,0.9756207594936709,0.00011240474594096648,0.0005097322629348344,0,2,64,2,64,7708860,12.0,2888,0,0,0.0,4380.1103220710065
4,x,13,0.0005,normal,5000000,0.9757764,0.0,,0.00010924633963272733,1,0.0,,0.9756698,0.0,,2,0,32,16,32,4878882,4.0,1058,0,0,568.5008397656493,165.3023407771252
4,x,13,0.001,m1,7900000,0.9640569620253164,0.00014995726752338676,0.0006800251775700339,0.00038793598338494173,79,9.946755274044636e-06,4.510647688631017e-05,0.9636829746835444,0.00015179050755419006,0.0006883385417574754,0,2,56,-8,48,7616050,45.0,5819,0,0,0.0,2915.731622972191
4,x,13,0.001,m1,7900000,0.9640569620253164,0.00014995726752338676,0.0006800251775700339,0.00038793598338494173,79,9.946755274044636e-06,4.510647688631017e-05,0.9636829746835444,0.00015179050755419006,0.0006883385417574754,0,2,56,-6,48,7616050,45.0,5819,0,0,0.0,2915.731622972191
4,x,13,0.001,m1,5000000,0.9641296,0.0,,0.0001682346439731754,1,0.0,,0.9639674,0.0,,2,0,24,8,16,4820648,10.0,1602,0,0,39.040661089122295,6.675903459079564
4,x,13,0.001,normal,8000000,0.9522582500000001,0.0001407371527558498,0.0006422404908609224,0.000748349088545797,80,1.3078437329962836e-05,5.968219369238316e-05,0.951545625,0.00014006049124317348,0.0006391526109831632,0,2,64,0,64,7618066,115.0,11172,0,0,0.0,4903.989625919014
4,x,13,0.001,normal,8000000,0.9522582500000001,0.0001407371527558498,0.0006422404908609224,0.000748349088545797,80,1.3078437329962836e-05,5.968219369238316e-05,0.951545625,0.00014006049124317348,0.0006391526109831632,0,2,64,2,64,7618066,115.0,11172,0,0,0.0,4903.989625919014
4,x,13,0.001,normal,5000000,0.9524176,0.0,,0.0004288034996413338,1,0.0,,0.9520092,0.0,,2,0,32,16,32,4762088,44.0,3996,0,0,567.2783849919215,188.89175970992076
4,x,13,0.005,m1,7900000,0.8348267088607596,0.00026857892664410265,0.0012179498553095542,0.008784837984719913,79,4.720768116244587e-05,0.0002140770653890131,0.827492911392405,0.00027212635004826823,0.0012340366863793292,0,2,56,-8,48,6595131,4162.0,107550,0,0,0.0,3187.3143916628323
4,x,13,0.005,m1,7900000,0.8348267088607596,0.00026857892664410265,0.0012179498553095542,0.008784837984719913,79,4.720768116244587e-05,0.0002140770653890131,0.827492911392405,0.00027212635004826823,0.0012340366863793292,0,2,56,-6,48,6595131,4162.0,107550,0,0,0.0,3187.3143916628323
4,x,13,0.005,m1,5000000,0.8348756,0.0,,0.004012933184297157,1,0.0,,0.8315253,0.0,,2,0,24,8,16,4174378,814.0,31875,0,0,101.63749171374366,13.276586522348223
4,x,13,0.005,normal,8000000,0.787652,0.00033891647187224167,0.0015466127955116895,0.016221366357664947,80,6.751913135358058e-05,0.0003081170765068236,0.7748753749999999,0.00035577619561212836,0.0016235505268673092,0,2,64,0,64,6301216,10184.0,184058,0,0,0.0,3360.8444398029387
4,x,13,0.005,normal,8000000,0.787652,0.00033891647187224167,0.0015466127955116895,0.016221366357664947,80,6.751913135358058e-05,0.0003081170765068236,0.7748753749999999,0.00035577619561212836,0.0016235505268673092,0,2,64,2,64,6301216,10184.0,184058,0,0,0.0,3360.8444398029387
4,x,13,0.005,normal,5000000,0.7877078,0.0,,0.009662339258288416,1,0.0,,0.7800967,0.0,,2,0,32,16,32,3938539,2954.0,70203,0,0,609.2359794732183,168.00989590678364
4,x,13,0.01,m1,7900000,0.7019249367088608,0.00029887284443595816,0.001355326503776997,0.030985224113843628,79,0.00010539541947910437,0.0004779464178698011,0.6801755696202532,0.0002914869882373682,0.001321833174271179,0,2,56,-8,48,5545207,24041.0,295558,0,0,0.0,3731.774856499964
4,x,13,0.01,m1,7900000,0.7019249367088608,0.00029887284443595816,0.001355326503776997,0.030985224113843628,79,0.00010539541947910437,0.0004779464178698011,0.6801755696202532,0.0002914869882373682,0.001321833174271179,0,2,56,-6,48,5545207,24041.0,295558,0,0,0.0,3731.774856499964
4,x,13,0.01,m1,5000000,0.702173,0.0,,0.014820564162962688,1,0.0,,0.6917664,0.0,,2,0,24,8,16,3510865,5011.0,94044,0,0,159.78277599904686,30.473307283595204
4,x,13,0.01,normal,8100000,0.6284748148148148,0.0003304748377846306,0.001517486500031467,0.053718843126813194,81,0.00015697828203497228,0.0007208186419973218,0.5947138888888889,0.00032911853551532484,0.0015112585814479201,0,2,64,0,64,5090646,50693.0,445541,0,0,0.0,3047.0242086608196
4,x,13,0.01,normal,8100000,0.6284748148148148,0.0003304748377846306,0.001517486500031467,0.053718843126813194,81,0.00015697828203497228,0.0007208186419973218,0.5947138888888889,0.00032911853551532484,0.0015112585814479201,0,2,64,2,64,5090646,50693.0,445541,0,0,0.0,3047.0242086608196
4,x,13,0.01,normal,5000000,0.628885,0.0,,0.03385563338289194,1,0.0,,0.6075937,0.0,,2,0,32,16,32,3144425,15514.0,181885,0,0,792.9845435046591,733.2741618743166
4,x,14,0.0,m2,100,1.0,0.0,,0.0,1,0.0,,1.0,0.0,,0,2,56,24,48,100,0.0,0,0,0,0.0,0.0273784630007867
4,x,14,0.0001,m1,7900000,0.9887824050632912,8.201755392602858e-05,0.00037193263516694254,0.002022940665539309,79,2.161207330602217e-05,9.800628025775587e-05,0.9867821518987341,8.165642711660873e-05,0.000370294999814173,0,2,56,-8,48,7811381,21.0,31562,0,0,0.0,4712.84308139293
4,x,14,0.0001,m1,7900000,0.9887824050632912,8.201755392602858e-05,0.00037193263516694254,0.002022940665539309,79,2.161207330602217e-05,9.800628025775587e-05,0.9867821518987341,8.165642711660873e-05,0.000370294999814173,0,2,56,-6,48,7811381,21.0,31562,0,0,0.0,4712.84308139293
4,x,14,0.0001,m1,5000000,0.9888076,0.0,,0.0012142908286708152,1,0.0,,0.9876069,0.0,,0,2,56,24,48,4944038,4.0,11999,0,0,559.5199871938676,109.64235323853792
4,x,14,0.0001,normal,7900000,0.985773924050633,8.700882269167583e-05,0.00039456700617620155,0.0020112714841662555,79,2.162507969990109e-05,9.806526156258446e-05,0.9837912658227848,8.982186182469766e-05,0.00040732355654243363,0,2,64,0,64,7787614,28.0,31270,0,0,0.0,4653.051639317113
4,x,14,0.0001,normal,7900000,0.985773924050633,8.700882269167583e-05,0.00039456700617620155,0.0020112714841662555,79,2.162507969990109e-05,9.806526156258446e-05,0.9837912658227848,8.982186182469766e-05,0.00040732355654243363,0,2,64,2,64,7787614,28.0,31270,0,0,0.0,4653.051639317113
4,x,14,0.0001,normal,5000000,0.9859086,0.0,,0.0012394658084938096,1,0.0,,0.9846866,0.0,,0,2,64,32,64,4929543,6.0,12208,0,0,607.576071228832,201.1238859784789
