n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,LER_error,N_samples,LER_undecided,prep_rate_SEM,prep_rate_SD,LER_SEM,LER_SD,LER_error_SEM,LER_error_SD,LER_undecided_SEM,LER_undecided_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,z,6,0.0075,m2,val,1800000,0.6875079009617573,946139,0.005053065099986212,0.0002367173179231593,18,0.009632695564126105,0.0005087536924041309,0.0011012546505693548,0.0001234864527523569,0.0002673003309975421,3.980592151834517e-05,8.616439909286136e-05,0.0002330141204801965,0.0005043853001135697,0.5229766666666666,0.000559169999288745,0.0012103864234688222,1,1,40,24,32,0.921515925925926,0.00018151837184971474,946139,224.0,9114,423814,0,0,513.3136284356005
4,z,6,0.01,m2,val,1800000,0.6174163086606677,779564,0.009188817896215435,0.0005656185759115546,18,0.01724639864060776,0.0007656334690290428,0.0016572998505729082,0.00014295952150841402,0.0003094519808993377,5.507116212009988e-05,0.00011920773117228475,0.00022746638836813592,0.0004923766093075155,0.4291113888888889,0.0005848733042267343,0.0012660241210827748,1,1,40,24,32,0.9004859259259259,0.00021021216985704795,779564,441.0,13445,537376,0,0,533.6661852230318
4,z,7,0.0001,m2,val,200000,0.9918329752900659,197712,0.0,0.0,20,0.0,0.0004555393361887032,0.0010394050225949697,0.0,0.0,0.0,0.0,0.0,0.0,0.98856,0.0005739751984372311,0.001309640368474061,0,2,56,24,48,0.9984769230769232,0.00014257985485648737,197712,0.0,0,660,0,0,36.51306119689252
4,z,7,0.00025,m2,val,200000,0.9791635191310484,194173,0.0,0.0,20,0.0,0.0006212022487652106,0.0014173984245048428,0.0,0.0,0.0,0.0,0.0,0.0,0.9708650000000001,0.0006772158654528465,0.001545204806728486,0,2,56,24,48,0.9960884615384616,0.00016444617054953595,194173,0.0,0,1695,0,0,124.02005721780006
4,z,7,0.0005,m2,val,200000,0.9582225974630656,188237,1.0626778960196821e-05,0.0,20,2.1253557920393642e-05,0.0008615460622207978,0.001965791388645885,9.55680367773567e-06,2.1805778235751994e-05,0.0,0.0,1.911360735547134e-05,4.361155647150399e-05,0.941175,0.0009157819954322586,0.002089541626894829,0,2,56,24,48,0.9917938461538462,0.00025201377726276266,188237,0.0,4,3556,0,0,135.70002075796947
4,z,7,0.00075,m2,val,200000,0.9380838219644636,182539,3.560723607268428e-05,0.0,20,7.121447214536856e-05,0.0009677670756621974,0.0022081560893539346,2.2414444492781645e-05,5.1143083228322e-05,0.0,0.0,4.482888898556329e-05,0.000102286166456644,0.9126625,0.0011702018797941317,0.0026700519904262407,0,2,56,24,48,0.9875084615384615,0.00028237265490470097,182539,0.0,13,5413,0,0,128.94911045290064
4,z,7,0.001,m2,val,1800000,0.9189870673540356,1594971,5.579346754866582e-05,0.0,18,0.00011158693509733164,0.0005013058709602899,0.0010851330024632122,8.511574396107352e-06,1.8424261145085616e-05,0.0,0.0,1.7023148792214704e-05,3.684852229017123e-05,0.8860455555555555,0.0005306036644102182,0.0011485513751843767,0,2,56,24,48,0.9834807692307693,0.00010734552491584089,1594971,0.0,178,64425,0,0,463.85161160165444
4,z,7,0.0025,m2,val,1800000,0.8137264891659587,1337232,0.00033014186552630915,3.7337353636349562e-06,18,0.0006528162603253483,0.0007083277824752123,0.0015332552396664866,1.8878795977216594e-05,4.0865279559572956e-05,4.153187403489162e-06,8.990041764935926e-06,3.465867880752863e-05,7.502261268909176e-05,0.7426613888888889,0.0007512806159870482,0.0016262314840972906,0,2,56,24,48,0.9598315384615385,0.00017959862880752726,1337232,5.0,873,156657,0,0,464.4416825948283
4,z,7,0.005,m2,val,1800000,0.6752346978190588,1014778,0.0014209368513172958,2.857861787674834e-05,18,0.0027847164668810946,0.0007248592047737883,0.001569039364595002,5.625574678736614e-05,0.00012177189806344877,1.0567124970640904e-05,2.2873731809344527e-05,0.00010814417802912204,0.00023409024988848195,0.5629644444444444,0.0006989431405941231,0.0015129411256467149,0,2,56,24,48,0.923808205128205,0.0002223431153171965,1014778,29.0,2826,297148,0,0,447.4274840306025
4,z,7,0.0075,m2,val,1800000,0.5697439326746777,784066,0.0033639093045774687,0.00010588403810543442,18,0.006516050532944069,0.0008297058655936706,0.0017959917671985875,6.432187582464517e-05,0.0001392319425742214,1.9683747668079047e-05,4.260768812835792e-05,0.00012957147618715536,0.00028047204936823105,0.43412694444444444,0.0007772793876065235,0.0016825087526115294,0,2,56,24,48,0.8913258974358974,0.0002579929295552622,784066,83.0,5109,423829,0,0,454.64393145381473
