n,lstate,i,p_error,sim_type,shots,prep_rate,prep_rate_SEM,prep_rate_SD,LER,N_samples,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal,meas_type
4,z,8,0.01,normal,1064900000,1.0,0.0,0.0,0.0001562800480769,208,7.506012273420438e-06,5.523124923689677e-05,0.999843719951923,7.506012273419964e-06,5.523124923689328e-05,3,-1,16,16,16,1.0,0.0,1064900000,13779.0,330121,0,0,85.27656216314062,30859.43784221208,"['z', 'z', 'z', 'x']"
4,z,9,0.0,m2,100,1.0,0.0,,0.0,1,0.0,,1.0,0.0,,0,2,56,40,48,1.0,0.0,100,0.0,0,0,0,0.0,0.0268951640009618,"['x', 'x', 'x', 'z']"
4,z,9,0.0001,m1,12900000,0.9877627025,8.827414477172769e-05,0.0004028305885004,0.001005818558094,80,2.6161542152971384e-05,0.0001193856870413,0.98676919125,9.126842452045198e-05,0.0004164946967898,0,2,56,40,48,1.0,0.0,12742303,13.0,17986,0,0,120.03410310018808,3090.8649598059856,"['x', 'x', 'x', 'z']"
4,z,9,0.0001,normal,12900000,0.984805175,8.75183039857647e-05,0.0003993813816074,0.001009389282433,80,2.5687249028421477e-05,0.0001172212958826,0.98381112375,9.12962664877592e-05,0.0004166217509358,0,2,64,48,64,1.0,0.0,12704569,27.0,18047,0,0,605.639933323022,4405.471586236978,"['x', 'x', 'x', 'z']"
4,z,9,0.0005,m1,12900000,0.94070907,0.0001792826397247,0.0008181391216533,0.0050896994875454,80,0.0001032458287332,0.0004711524315119,0.93592117375,0.0002097615876117,0.000957226875445,0,2,56,40,48,1.0,0.0,12136061,349.0,86656,0,0,281.22835372015834,3897.937909521788,"['x', 'x', 'x', 'z']"
4,z,9,0.0005,normal,12900000,0.9265811325,0.0001828964658681,0.0008346304704607,0.0051653433746989,80,0.0001053064716032,0.0004805559775008,0.9217950475,0.0002117584162863,0.0009663392114776,0,2,64,48,64,1.0,0.0,11953041,777.0,86213,0,0,579.8822564468719,4667.881284081901,"['x', 'x', 'x', 'z']"
4,z,9,0.001,m1,12900000,0.885239905,0.0002364732839162,0.0010791231381619,0.0103690799248606,80,0.0002022455480505,0.0009229281501788,0.876060785,0.0002951326340157,0.0013468094531384,0,2,56,40,48,1.0,0.0,11420146,1343.0,166177,0,0,183.0162549102679,3656.0887994398217,"['x', 'x', 'x', 'z']"
4,z,9,0.001,normal,12900000,0.8591892225000001,0.0002571501700569,0.0011734801238224,0.0105646114207893,80,0.0001994886851038,0.0009103474706823,0.8501123099999999,0.0003184069829401,0.0014530197109485,0,2,64,48,64,1.0,0.0,11085053,2683.0,162973,0,0,541.6899773259647,4377.307885382383,"['x', 'x', 'x', 'z']"
4,z,9,0.005,m1,12900000,0.55338249,0.0004099120380546,0.0018705942487463,0.0570892674046775,80,0.0009218344183258,0.0042067029048481,0.52179041,0.0006447136380866,0.0029420888179246,0,2,56,40,48,1.0,0.0,7138618,19948.0,577115,0,0,325.44921971904114,3406.4622189277,"['x', 'x', 'x', 'z']"
4,z,9,0.005,normal,12900000,0.4815348124999999,0.0003688700022879,0.0016833028570945,0.0623526756543481,80,0.0009131368640589,0.0041670124506058,0.4515099024999999,0.0005620665072722,0.0025649365676255,0,2,64,48,64,1.0,0.0,6210820,35945.0,532359,0,0,540.7037049122155,3080.986011919653,"['x', 'x', 'x', 'z']"
4,z,9,0.01,m1,12900000,0.3197505925,0.0003724059630951,0.0016994388749123,0.1237406359459147,80,0.001626280688873,0.0074213758588069,0.280184415,0.0006131612224136,0.0027981023969057,0,2,56,40,48,1.0,0.0,4125306,41814.0,734300,0,0,385.988029031083,2724.321716857041,"['x', 'x', 'x', 'z']"
4,z,9,0.01,normal,12900000,0.24759749,0.0002401980617874,0.0010961208045314,0.1403222684640388,80,0.0015642851752592,0.0071384652817855,0.2128543774999999,0.0004469363232179,0.00203955102108,0,2,64,48,64,1.0,0.0,3195584,65233.0,616367,0,0,484.29878466483206,2740.1487506380363,"['x', 'x', 'x', 'z']"
4,z,10,0.0,m2,100,1.0,0.0,,0.0,1,0.0,,1.0,0.0,,1,1,40,24,32,1.0,0.0,100,0.0,0,0,0,0.0,0.0301178480003727,"['z', 'x', 'x', 'z']"
4,z,10,0.0001,m1,12900000,0.9916522925,6.77646210451778e-05,0.0003092373451561,9.466241432216632e-07,80,4.680842310828516e-07,2.1360574691775025e-06,0.99165135375,6.774622182669591e-05,0.0003091533820883,1,1,40,24,32,1.0,0.0,12792320,0.0,16,0,0,13.192119415849447,2200.2088134982623,"['z', 'x', 'x', 'z']"
4,z,10,0.0001,normal,12900000,0.988622105,8.658517113265317e-05,0.0003951231193797,1.0811459376241352e-06,80,4.557180057224324e-07,2.0796253864612187e-06,0.98862103625,8.663887830954455e-05,0.0003953682069274,1,1,48,32,48,1.0,0.0,12753648,0.0,22,0,0,576.1011276720092,5004.616009940233,"['z', 'x', 'x', 'z']"
4,z,10,0.0005,m1,12900000,0.95911377,0.0001399280287163,0.0006385481309535,2.0085605452585923e-05,80,2.3656291573721613e-06,1.079532164375449e-05,0.959094505,0.0001397373207941,0.0006376778536517,1,1,40,24,32,1.0,0.0,12372998,0.0,369,0,0,30.843994447030127,2596.957238349816,"['z', 'x', 'x', 'z']"
4,z,10,0.0005,normal,12900000,0.9446905375,0.0001508925007203,0.0006885834467462,2.5120708644239548e-05,80,2.774536564710553e-06,1.26613313566358e-05,0.94466680625,0.0001509254960817,0.0006887340179117,1,1,48,32,48,1.0,0.0,12186716,0.0,512,0,0,531.1590398652479,4181.336155874669,"['z', 'x', 'x', 'z']"
4,z,10,0.001,m1,12900000,0.9200680675,0.0002170390374917,0.0009904368195972,7.732862253007335e-05,80,4.449207750189201e-06,2.030353260294277e-05,0.91999692,0.0002170792644636,0.000990620391523,1,1,40,24,32,1.0,0.0,11869600,2.0,1348,0,0,50.01482053287327,2670.264237346986,"['z', 'x', 'x', 'z']"
4,z,10,0.001,normal,12900000,0.89294037,0.0002145242574489,0.0009789608622011,0.0001062757520529,80,5.48261114278402e-06,2.501936981523036e-05,0.8928454737499999,0.0002148934473046,0.0009806456246784,1,1,48,32,48,1.0,0.0,11519564,17.0,1991,0,0,534.679998147767,4514.698398573601,"['z', 'x', 'x', 'z']"
4,z,10,0.005,m1,12900000,0.66621327,0.0003415755665491,0.0015587473188916,0.00210504566769,80,4.591048235041545e-05,0.0002095080804394,0.664810845,0.0003407346119455,0.0015549097032596,1,1,40,24,32,1.0,0.0,8596005,478.0,25883,0,0,152.70232552057132,3117.260926636649,"['z', 'x', 'x', 'z']"
4,z,10,0.005,normal,12900000,0.5787657,0.0003738500845468,0.0017060289845728,0.0029775845443841,80,5.267361999901224e-05,0.0002403710100791,0.5770423874999999,0.0003748251485,0.0017104785953522,1,1,48,32,48,1.0,0.0,7466128,804.0,34491,0,0,581.8380423011258,4212.388489389734,"['z', 'x', 'x', 'z']"
4,z,10,0.01,m1,12900000,0.4558434,0.0003699107487904,0.0016880522038841,0.0088259828422069,80,0.000162215627433,0.0007402554488838,0.45182019375,0.000377512692723,0.0017227429455056,1,1,40,24,32,1.0,0.0,5880765,2547.0,72571,0,0,231.83876131288707,3890.284429840991,"['z', 'x', 'x', 'z']"
4,z,10,0.01,normal,12900000,0.35135443,0.0003729116099134,0.0017017463456436,0.0127058191081193,80,0.0001786533261251,0.000815267309433,0.3468901924999999,0.0003738287091783,0.00170593144013,1,1,48,32,48,1.0,0.0,4533452,4537.0,84884,0,0,605.0771669978276,3382.9857203719585,"['z', 'x', 'x', 'z']"
4,z,11,0.0,m2,100,1.0,0.0,,0.0,1,0.0,,1.0,0.0,,0,2,56,24,48,1.0,0.0,100,0.0,0,0,0,0.0,0.0271834539998963,"['x', 'z', 'x', 'z']"
4,z,11,0.0001,m1,12900000,0.988547455,8.240126768411236e-05,0.0003760302774976,5.058789867958057e-07,80,3.78332224691936e-07,1.7264828009997824e-06,0.988546955,8.245187979740634e-05,0.0003762612410196,0,2,56,24,48,1.0,0.0,12752796,0.0,8,0,0,119.89136812323704,2763.9371832858888,"['x', 'z', 'x', 'z']"
4,z,11,0.0001,normal,12900000,0.985618055,7.963956399870111e-05,0.0003634275077541,3.170317074287909e-07,80,2.707639845857392e-07,1.2356054599845266e-06,0.9856177425,7.962322855824805e-05,0.0003633529625392,0,2,64,32,64,1.0,0.0,12715043,0.0,5,0,0,602.5221026968211,4108.795984169061,"['x', 'z', 'x', 'z']"
4,z,11,0.0005,m1,12900000,0.944406335,0.0001561208476744,0.0007124425063368,1.0079305537441618e-05,80,1.5016605141096307e-06,6.852683650360034e-06,0.9443968175,0.0001565543751747,0.000714420867481,0,2,56,24,48,1.0,0.0,12182893,0.0,166,0,0,145.4796258280985,4375.235449666943,"['x', 'z', 'x', 'z']"
4,z,11,0.0005,normal,12900000,0.93025254,0.0001781423118453,0.0008129353448063,8.144063305432933e-06,80,1.56383231221041e-06,7.136398684720717e-06,0.93024496375,0.0001780923342425,0.000812707276812,0,2,64,32,64,1.0,0.0,11999918,0.0,132,0,0,503.5649901269935,4613.430090935071,"['x', 'z', 'x', 'z']"
4,z,11,0.001,m1,12900000,0.8922159325000001,0.0002486959702059,0.0011349001941034,3.1167248591392515e-05,80,2.626153890404581e-06,1.198420126187791e-05,0.8921881275000001,0.0002492069599655,0.0011372320468348,0,2,56,24,48,1.0,0.0,11509138,0.0,488,0,0,172.74074628995731,4507.937936565853,"['x', 'z', 'x', 'z']"
4,z,11,0.001,normal,12900000,0.8655740274999999,0.000250892888311,0.0011449256190505,3.580194390955557e-05,80,3.5322570792008293e-06,1.6119116210403906e-05,0.8655430387499999,0.0002509838853002,0.0011453408750782,0,2,64,32,64,1.0,0.0,11167023,1.0,534,0,0,528.9052122500725,4364.145808879068,"['x', 'z', 'x', 'z']"
4,z,11,0.005,m1,12900000,0.570464825,0.0003794769412562,0.0017317066051891,0.0009081912067593,80,2.732471209127285e-05,0.000124693701432,0.56994675,0.0003806367909624,0.0017369994680191,0,2,56,24,48,1.0,0.0,7361550,70.0,8992,0,0,328.08257713215426,3684.0339664590138,"['x', 'z', 'x', 'z']"
4,z,11,0.005,normal,12900000,0.4957378549999999,0.0003722970812717,0.0016989420031599,0.0009403222154179,80,2.840601031970298e-05,0.0001296281021314,0.4952716924999999,0.0003716159908364,0.0016958339123189,0,2,64,32,64,1.0,0.0,6395364,69.0,8134,0,0,511.9528900017031,3387.181117166474,"['x', 'z', 'x', 'z']"
4,z,11,0.01,m1,12900000,0.3338573025,0.000342526575638,0.0015630871576057,0.0038288857035974,80,9.406367335955203e-05,0.000429250546623,0.33257890875,0.0003382557798188,0.0015435977907287,0,2,56,24,48,1.0,0.0,4307283,392.0,22184,0,0,391.6186177888885,3457.495680086868,"['x', 'z', 'x', 'z']"
4,z,11,0.01,normal,12900000,0.2577599499999999,0.0003532320654968,0.0016119406332316,0.0039856634866175,80,0.0001025929580361,0.0004681731187381,0.256732575,0.0003517464824275,0.0016051613174579,0,2,64,32,64,1.0,0.0,3325917,398.0,17847,0,0,810.6223700847477,2058.0209311892104,"['x', 'z', 'x', 'z']"
4,z,12,0.0,m2,100,1.0,0.0,,0.0,1,0.0,,1.0,0.0,,2,0,24,8,16,1.0,0.0,100,0.0,0,0,0,0.0,0.0258880040000804,"['z', 'z', 'x', 'z']"
4,z,12,0.0001,m1,1032900000,0.9963222917582416,1.80829634697119e-05,0.0001244655686405,0.0,182,0.0,0.0,0.9963222917582416,1.80829634697119e-05,0.0001244655686405,2,0,24,8,16,1.0,0.0,1029104870,0.0,0,0,0,0.7256833920255303,171.97838071989827,"['z', 'z', 'x', 'z']"
4,z,12,0.0001,normal,1032900000,0.9950900835164836,2.0447407833728176e-05,0.0001407401086393,0.0,182,0.0,0.0,0.9950900835164836,2.0447407833728176e-05,0.0001407401086393,2,0,32,16,32,1.0,0.0,1027845652,0.0,0,0,0,11.297871095128356,5262.542300910427,"['z', 'z', 'x', 'z']"
4,z,12,0.0005,m1,1032900000,0.9818053582417584,4.449052766612443e-05,0.000306229608568,0.0,182,0.0,0.0,0.9818053582417584,4.449052766612443e-05,0.000306229608568,2,0,24,8,16,1.0,0.0,1014104594,0.0,0,0,0,1.0810980293899777,344.69105470451177,"['z', 'z', 'x', 'z']"
4,z,12,0.0005,normal,1032900000,0.975817184065934,4.8795500152728535e-05,0.000335860860626,0.0,182,0.0,0.0,0.975817184065934,4.8795500152728535e-05,0.000335860860626,2,0,32,16,32,1.0,0.0,1007931253,0.0,0,0,0,23.239711075089872,11758.352148897407,"['z', 'z', 'x', 'z']"
4,z,12,0.001,m1,1432900000,0.964017332460733,3.250802030156574e-05,0.0003241650074682,1.0862551279514787e-09,382,1.405916524785044e-09,1.4019584598779808e-08,0.9640173314136126,3.250803478508053e-05,0.0003241651518956,2,0,24,8,16,1.0,0.0,1381321288,0.0,4,0,0,1.422994300723076,2428.398060483829,"['z', 'z', 'x', 'z']"
4,z,12,0.001,normal,1432900000,0.9523450856020942,3.163013219223189e-05,0.0003154108414846,1.7867373093001702e-09,382,1.9555426558556902e-09,1.9500372331481856e-08,0.9523450839005236,3.1630138255937976e-05,0.0003154109019509,2,0,32,16,32,1.0,0.0,1364640839,0.0,5,0,0,40.73414437985048,46729.959722687054,"['z', 'z', 'x', 'z']"
4,z,12,0.005,m1,1252900000,0.83483495,7.509805618259114e-05,0.000654732727847,1.0221681669956632e-06,292,1.7455109530678486e-07,1.5218012367861705e-06,0.8348340967465754,7.511105991230231e-05,0.0006548460991892,2,0,24,8,16,1.0,0.0,1045958875,28.0,2078,0,0,6.047938824631274,6084.121281443469,"['z', 'z', 'x', 'z']"
4,z,12,0.005,normal,1252900000,0.7875995030821917,9.490979021435608e-05,0.0008274587786313,1.961858530813507e-06,292,2.0848747185116217e-07,1.8176711636205235e-06,0.7875979578767124,9.49047040136074e-05,0.0008274144352454,2,0,32,16,32,1.0,0.0,986746781,78.0,4203,0,0,118.20674390066416,61334.82097754411,"['z', 'z', 'x', 'z']"
4,z,12,0.01,m1,1090900000,0.7019302733031674,0.0001096276866042,0.0008314962886061,1.4964312302583431e-05,221,1.145945841386536e-06,8.691688601406119e-06,0.7019197687782806,0.0001095598760917,0.000830981964249,2,0,24,8,16,1.0,0.0,765717864,529.0,24299,0,0,13.583791560027748,6525.218894989666,"['z', 'z', 'x', 'z']"
4,z,12,0.01,normal,1090900000,0.6285736977375566,0.0001218894347224,0.0009244983245691,3.497841980403712e-05,221,2.031573944969827e-06,1.5408937719991075e-05,0.6285517126696832,0.0001220218804532,0.000925502889538,2,0,32,16,32,1.0,0.0,685708828,1717.0,48760,0,0,179.12304112827405,60336.40260216367,"['z', 'z', 'x', 'z']"
4,z,13,0.0,m2,100,1.0,0.0,,0.0,1,0.0,,1.0,0.0,,0,2,56,24,48,1.0,0.0,100,0.0,0,0,0,0.0,0.0291583390007872,"['x', 'x', 'z', 'z']"
4,z,13,0.0001,m1,12900000,0.98878272,8.09881979229507e-05,0.0003695818692467,1.2639096387095137e-07,80,1.740567663386215e-07,7.94291349952969e-07,0.988782595,8.097244689092159e-05,0.0003695099909236,0,2,56,24,48,1.0,0.0,12755419,0.0,2,0,0,13.904136368073525,1655.5712084858387,"['x', 'x', 'z', 'z']"
4,z,13,0.0001,normal,12900000,0.9857756075,8.59776653948178e-05,0.0003923508252439,3.169474457056244e-07,80,2.706920121646697e-07,1.235277020747758e-06,0.985775295,8.594406848730991e-05,0.0003921975089806,0,2,64,32,64,1.0,0.0,12717157,0.0,5,0,0,481.3586934269406,4912.389398409054,"['x', 'x', 'z', 'z']"
4,z,13,0.0005,m1,12900000,0.9453183625,0.0001460687098217,0.0006665705398919,5.824424822468572e-06,80,1.3981527646077489e-06,6.380335968555487e-06,0.94531285625,0.0001459748052668,0.0006661420154671,0,2,56,24,48,1.0,0.0,12195345,0.0,93,0,0,35.966938987374306,2490.2664780154155,"['x', 'x', 'z', 'z']"
4,z,13,0.0005,normal,12900000,0.93114378,0.0001805323095104,0.0008238418697968,4.769301798418204e-06,80,1.041479478807999e-06,4.7526916567055865e-06,0.93113933875,0.0001804473570977,0.0008234541976139,0,2,64,32,64,1.0,0.0,12011601,0.0,74,0,0,438.60538006713614,4627.286299722808,"['x', 'x', 'z', 'z']"
4,z,13,0.001,m1,12900000,0.8938016899999999,0.0002465352961811,0.0011250401655389,2.0022759104807647e-05,80,2.6422118203903966e-06,1.2057480084380394e-05,0.8937837925000001,0.0002463437145797,0.0011241659012858,0,2,56,24,48,1.0,0.0,11530255,2.0,300,0,0,48.05402080481872,2855.95298213698,"['x', 'x', 'z', 'z']"
4,z,13,0.001,normal,12900000,0.8671903875,0.0002537222122461,0.0011578369673143,1.9327568713790328e-05,80,2.1487786715122443e-06,9.805745261434837e-06,0.8671736250000001,0.0002534212744452,0.0011564636665392,0,2,64,32,64,1.0,0.0,11186857,0.0,278,0,0,446.5019818427973,4240.854762955321,"['x', 'x', 'z', 'z']"
4,z,13,0.005,m1,12900000,0.57275407,0.0003728111071623,0.0017012877109837,0.0005147619425692,80,1.963574350062952e-05,8.960583113501486e-05,0.572459235,0.0003725670315029,0.0017001738951343,0,2,56,24,48,1.0,0.0,7391818,25.0,4979,0,0,157.9260573098436,3118.0134223851346,"['x', 'x', 'z', 'z']"
4,z,13,0.005,normal,12900000,0.4954267224999999,0.0004126409876523,0.0018830475483536,0.0005357741089168,80,2.115055697164133e-05,9.65185370419839e-05,0.4951612824999999,0.0004123461860941,0.0018817022497334,0,2,64,32,64,1.0,0.0,6392088,50.0,4492,0,0,686.0090842270292,3108.4516525311483,"['x', 'x', 'z', 'z']"
4,z,13,0.01,m1,12900000,0.3322332775,0.0003228350135843,0.0014732266038606,0.0021158882170345,80,6.372835449267435e-05,0.0002908182300812,0.3315303425,0.0003245127757515,0.0014808829105052,0,2,56,24,48,1.0,0.0,4287127,158.0,11860,0,0,242.3368972348981,2719.810591580317,"['x', 'x', 'z', 'z']"
4,z,13,0.01,normal,12900000,0.2516666724999999,0.0003255298944165,0.0014855244339259,0.0021881667968905,80,6.508303176663437e-05,0.0002970001698203,0.25111599,0.0003254513532984,0.0014851660190707,0,2,64,32,64,1.0,0.0,3247319,265.0,9257,0,0,460.670967116952,2698.2696520120226,"['x', 'x', 'z', 'z']"
4,z,14,0.0,m2,100,1.0,0.0,,0.0,1,0.0,,1.0,0.0,,1,1,40,8,32,1.0,0.0,100,0.0,0,0,0,0.0,0.0240063090004696,"['z', 'x', 'z', 'z']"
4,z,14,0.0001,m1,1032900000,0.993461362087912,2.616055421278753e-05,0.0001800638629558,0.0,182,0.0,0.0,0.993461362087912,2.616055421278753e-05,0.0001800638629558,1,1,40,8,32,1.0,0.0,1026141653,0.0,0,0,0,1.2422463507391512,243.1609063434589,"['z', 'x', 'z', 'z']"
4,z,14,0.0001,normal,1032900000,0.9922250571428572,2.6985243715532374e-05,0.0001857402250235,0.0,182,0.0,0.0,0.9922250571428572,2.6985243715532374e-05,0.0001857402250235,1,1,48,16,48,1.0,0.0,1024886314,0.0,0,0,0,14.61488527012989,5271.805382661012,"['z', 'x', 'z', 'z']"
4,z,14,0.0005,m1,1032900000,0.9677566912087912,5.686172104009445e-05,0.0003913808958906,0.0,182,0.0,0.0,0.9677566912087912,5.686172104009445e-05,0.0003913808958906,1,1,40,8,32,1.0,0.0,999574181,0.0,0,0,0,2.2319793538190424,524.4734392530372,"['z', 'x', 'z', 'z']"
4,z,14,0.0005,normal,1032900000,0.9618040961538462,6.715403996714164e-05,0.0004622232293405,2.8564137403971376e-10,182,5.598570931178392e-10,3.853512814370781e-09,0.9618040958791207,6.715404172289307e-05,0.0004622232414254,1,1,48,16,48,1.0,0.0,993470155,0.0,1,0,0,33.208712563384324,13537.36922970129,"['z', 'x', 'z', 'z']"
4,z,14,0.001,m1,1432900000,0.9365539034031414,3.697267913668705e-05,0.0003686859026566,6.987286994652155e-10,382,1.369508250951822e-09,1.3656526859502977e-08,0.9365539027486912,3.697266557742365e-05,0.0003686857674457,1,1,40,8,32,1.0,0.0,1341990114,0.0,1,0,0,2.7881021262146533,4035.250876036982,"['z', 'x', 'z', 'z']"
4,z,14,0.001,normal,1432900000,0.9251339062827224,3.705970272358898e-05,0.000369553688558,1.4147102391195588e-10,382,2.7728320686743365e-10,2.765025737992024e-09,0.9251339061518324,3.705970010368463e-05,0.0003695536624327,1,1,48,16,48,1.0,0.0,1325638414,0.0,1,0,0,75.58532518800348,53149.87815115567,"['z', 'x', 'z', 'z']"
4,z,14,0.005,m1,1252900000,0.7211197924657534,8.994775244571889e-05,0.0007841978916113,2.508573214904329e-07,292,8.223882871332089e-08,7.169886332011639e-07,0.7211196116438355,8.995583077397941e-05,0.0007842683214755,1,1,40,8,32,1.0,0.0,903489924,3.0,484,0,0,17.587488904129714,11409.33277732176,"['z', 'x', 'z', 'z']"
4,z,14,0.005,normal,1252900000,0.6786570157534247,0.0001059580514259,0.0009237816206428,3.030393906022154e-07,292,8.842960190974132e-08,7.70962091748743e-07,0.6786568101027398,0.0001059588168733,0.0009237882940975,1,1,48,16,48,1.0,0.0,850297496,8.0,588,0,0,156.35582135990262,71046.08289761802,"['z', 'x', 'z', 'z']"
4,z,14,0.01,m1,1142900000,0.5213130234817813,0.0001120523956264,0.0008984906276544,4.546176431638069e-06,247,6.930666829569783e-07,5.5573458781962905e-06,0.5213106538461538,0.0001120775196888,0.0008986920846109,1,1,40,8,32,1.0,0.0,595771594,94.0,4905,0,0,40.3921690848656,18906.111121363327,"['z', 'x', 'z', 'z']"
4,z,14,0.01,normal,1132900000,0.4623491211382114,0.0001246769709133,0.0009976948364371,5.975457559854271e-06,246,6.898822551740397e-07,5.52060223066472e-06,0.4623463575203251,0.0001246258782888,0.0009972859810783,1,1,48,16,48,1.0,0.0,523796567,236.0,6047,0,0,241.10034505603835,82214.12072740446,"['z', 'x', 'z', 'z']"
4,z,14,0.05,m1,12000000,0.0446345833333333,3.1728819041648995e-05,3.965276366997081e-05,0.0037237503489764,6,5.833425563186989e-05,7.290263307303935e-05,0.044468375,3.140609502946968e-05,3.924944267120395e-05,1,1,40,8,32,1.0,0.0,535615,328.0,3333,0,0,0.0,4872.276589048997,"['z', 'x', 'z', 'z']"
4,z,14,0.05,normal,12000000,0.0269658333333333,0.0001555699027161,0.0001944218780556,0.0062208013818974,6,0.0001009906847243,0.0001262120644636,0.0267980833333333,0.0001545156641825,0.0001931043543441,1,1,48,16,48,1.0,0.0,323590,496.0,3034,0,0,0.0,5519.010353113001,"['z', 'x', 'z', 'z']"
4,z,15,0.0,m2,100,1.0,0.0,,0.0,1,0.0,,1.0,0.0,,0,2,56,8,48,1.0,0.0,100,0.0,0,0,0,0.0,0.0216716450013336,"['x', 'z', 'z', 'z']"
4,z,15,0.0001,m1,1032900000,0.9906016423076924,3.304055717104338e-05,0.0002274191253762,0.0,182,0.0,0.0,0.9906016423076924,3.304055717104338e-05,0.0002274191253762,0,2,56,8,48,1.0,0.0,1023190026,0.0,0,0,0,1.6687993658706546,267.6458203336952,"['x', 'z', 'z', 'z']"
4,z,15,0.0001,normal,1032900000,0.9893755285714284,3.127827324528727e-05,0.0002152892733587,0.0,182,0.0,0.0,0.9893755285714284,3.127827324528727e-05,0.0002152892733587,0,2,64,16,64,1.0,0.0,1021938639,0.0,0,0,0,15.755511031020433,4445.785479879487,"['x', 'z', 'z', 'z']"
4,z,15,0.0005,m1,1032900000,0.9538588972527472,6.44591972343472e-05,0.0004436745476659,0.0,182,0.0,0.0,0.9538588972527472,6.44591972343472e-05,0.0004436745476659,0,2,56,8,48,1.0,0.0,985273486,0.0,0,0,0,2.60246623493731,606.9586164393404,"['x', 'z', 'z', 'z']"
4,z,15,0.0005,normal,1032900000,0.948028317032967,8.350681668565726e-05,0.0005747798717587,0.0,182,0.0,0.0,0.948028317032967,8.350681668565726e-05,0.0005747798717587,0,2,64,16,64,1.0,0.0,979269609,0.0,0,0,0,33.41309503791854,13875.993327035074,"['x', 'z', 'z', 'z']"
4,z,15,0.001,m1,1432900000,0.9099812743455498,4.6517005483616506e-05,0.0004638604655131,0.0,382,0.0,0.0,0.9099812743455498,4.6517005483616506e-05,0.0004638604655131,0,2,56,8,48,1.0,0.0,1303891107,0.0,0,0,0,3.5170613639056683,4764.022614255518,"['x', 'z', 'z', 'z']"
4,z,15,0.001,normal,1432900000,0.8988615261780104,4.515327947246726e-05,0.0004502615982647,7.281621124204242e-10,382,1.4271977403440315e-09,1.4231797626107094e-08,0.8988615255235602,4.515329286648753e-05,0.0004502617318279,0,2,64,16,64,1.0,0.0,1288011215,0.0,1,0,0,55.442004851065576,52189.04238906427,"['x', 'z', 'z', 'z']"
4,z,15,0.005,m1,1252900000,0.6244595058219179,0.0001096012223003,0.0009555441365565,1.3512152262365625e-07,292,7.665939054783539e-08,6.683450203616989e-07,0.6244594214041096,0.0001095982262049,0.0009555180154851,0,2,56,8,48,1.0,0.0,782406525,1.0,177,0,0,25.210822592955083,14241.07629396343,"['x', 'z', 'z', 'z']"
4,z,15,0.005,normal,1252900000,0.5876794544520548,0.0001133919274478,0.0009885929110234,1.0023262120152995e-07,292,1.9624356806081947e-08,1.7109242658225684e-07,0.5876793955479452,0.0001133919643671,0.0009885932328995,0,2,64,16,64,1.0,0.0,736327476,1.0,202,0,0,163.5093712550588,69454.58630627327,"['x', 'z', 'z', 'z']"
4,z,15,0.01,m1,1142900000,0.3909536323886639,0.0001207240854873,0.0009680244562037,1.937639004067891e-06,247,4.5037340346512346e-07,3.611313079886577e-06,0.3909528751012145,0.0001207360971491,0.000968120771552,0,2,56,8,48,1.0,0.0,446841825,26.0,1758,0,0,53.41656154720113,24195.67535902717,"['x', 'z', 'z', 'z']"
4,z,15,0.01,normal,1132900000,0.3466874552845528,0.0001133022874801,0.0009066719085915,1.4896736269339586e-06,246,3.36622283291252e-07,2.6937317405856755e-06,0.3466869388211382,0.0001133016795147,0.0009066670435075,0,2,64,16,64,1.0,0.0,392766294,19.0,1528,0,0,262.110937688034,78192.09854906982,"['x', 'z', 'z', 'z']"
4,z,15,0.05,m1,12000000,0.0103570833333333,4.192782891800837e-05,5.2398870852974194e-05,0.0012431189562985,6,0.0001922950713498,0.0002403187779893,0.0103442083333333,4.193846932643672e-05,5.241216859343555e-05,0,2,56,8,48,1.0,0.0,124285,21.0,267,0,0,0.0,3980.531888932019,"['x', 'z', 'z', 'z']"
4,z,15,0.05,normal,12000000,0.0060689166666666,4.934921449335448e-05,6.167367077340753e-05,0.0013797564471541,6,0.0001343759191996,0.0001679349162023,0.0060605416666666,4.915287291818392e-05,6.142829491909008e-05,0,2,64,16,64,1.0,0.0,72827,11.0,179,0,0,0.0,3976.446218826997,"['x', 'z', 'z', 'z']"
4,z,16,0.0,m2,100,1.0,0.0,,0.0,1,0.0,,1.0,0.0,,0,2,56,-8,48,1.0,0.0,100,0.0,0,0,0,0.0,0.0003124879985989,"['z', 'z', 'z', 'z']"
4,z,16,0.0005,normal,1000000,0.938155,0.0,,0.0,1,0.0,,0.938155,0.0,,0,2,64,0,64,1.0,0.0,938155,0.0,0,0,0,0.0,0.1159314959950279,"['z', 'z', 'z', 'z']"
4,z,16,0.001,normal,1000000,0.88118,0.0,,0.0,1,0.0,,0.88118,0.0,,0,2,64,0,64,1.0,0.0,881180,0.0,0,0,0,0.0,0.2130727760086301,"['z', 'z', 'z', 'z']"
4,z,16,0.005,normal,1000000,0.531268,0.0,,0.0,1,0.0,,0.531268,0.0,,0,2,64,0,64,1.0,0.0,531268,0.0,0,0,0,0.0,1.470707415996003,"['z', 'z', 'z', 'z']"
