n,lstate,i,p_error,sim_type,comp_type,N_samples,shots,prep_rate,prep_rate_SEM,prep_rate_SD,LER,LER_SEM,LER_SD,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,x,5.0,1.0,m1,init,4468,4468000000.0,0.8406423744404655,0.0011086598937123941,0.03780931836498325,1.9700167127829115e-05,5.147361438964893e-07,1.7554367077695455e-05,3755990129.0,3895.0,139946.0,0.0,0.0,0.0,48831.14424324967
4,x,5.0,1.0,m1,na,4466,4466000000.0,0.8414909301388267,0.0011008285338138673,0.03753383721271927,1.954581143131711e-05,4.989543027095904e-07,1.7012340250306566e-05,3758098494.0,3665.0,139306.0,0.0,0.0,0.0,49323.73651368683
4,x,6.0,0.1,m1,init,13,13000000.0,0.9320955384615386,0.0033108503246719488,0.006090530923975157,0.0003208102980021532,5.4720331096961925e-05,0.00010066171407166473,12117242.0,59.0,7658.0,0.0,0.0,0.0,2245.0958758590277
4,x,6.0,0.1,m1,na,13,13000000.0,0.932471,0.003967068492600632,0.007297688195586334,0.00029383071916218344,5.281260633503333e-05,9.715232659788622e-05,12122123.0,38.0,7045.0,0.0,0.0,0.0,2447.6592720001936
4,x,6.0,0.3,m1,init,13,13000000.0,0.8062545384615384,0.012207202758037007,0.022455967078616253,0.0011985745985206688,0.00017540089895708575,0.00032266170150625046,10481309.0,391.0,24341.0,0.0,0.0,0.0,2794.1046991569456
4,x,6.0,0.3,m1,na,13,13000000.0,0.8129705384615384,0.007675153410183866,0.01411895875891338,0.001252406431487803,0.00018586362764505318,0.0003419085916928497,10568617.0,401.0,25637.0,0.0,0.0,0.0,2685.6603040589252
4,x,6.0,0.5,m1,init,13,13000000.0,0.7122585384615385,0.012028142499023316,0.022126573739191906,0.002610681909089959,0.0005069595604637805,0.0009325860662443097,9259361.0,1017.0,46351.0,0.0,0.0,0.0,2848.1633487096988
4,x,6.0,0.5,m1,na,13,13000000.0,0.7080473076923077,0.010450092259978411,0.01922364463095996,0.002262074822606456,0.0002800325406958993,0.0005151386144273067,9204615.0,912.0,39843.0,0.0,0.0,0.0,2620.585381309036
4,x,6.0,0.8,m1,init,13,13000000.0,0.5686658461538461,0.013122593791623333,0.02413989019529762,0.004312069944066435,0.0005031967584899817,0.0009256641399912746,7392656.0,1651.0,60495.0,0.0,0.0,0.0,2691.474836644833
4,x,6.0,0.8,m1,na,13,13000000.0,0.5741751538461538,0.017037886926579388,0.031342334152724256,0.005569094954831173,0.0005088117040488695,0.000935993208420616,7464277.0,2512.0,77898.0,0.0,0.0,0.0,2361.2261630150024
4,x,6.0,1.0,m1,init,13,13000000.0,0.4992470769230769,0.011927198838330391,0.02194088111441569,0.008807449059523185,0.0014979635839371477,0.0027556043421750973,6490212.0,4060.0,105990.0,0.0,0.0,0.0,2557.9999820151133
4,x,6.0,1.0,m1,na,13,13000000.0,0.5056978461538462,0.02150272262351653,0.03955569845977979,0.007062636698060228,0.0012841504762771813,0.002362280810014735,6574072.0,3246.0,86144.0,0.0,0.0,0.0,2654.0251809380716
4,x,7.0,0.1,m1,init,13,13000000.0,0.9640583076923076,0.0019805637105475013,0.0036433795983174663,0.0004604760166493601,6.0129119826373304e-05,0.00011061154320536088,12532758.0,103.0,11330.0,0.0,0.0,0.0,360.4253654149361
